Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","22:11:42","22:12:55",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","22:13:00","22:13:31",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","22:13:36","22:13:49",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #1","2","22:13:54","22:14:48",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #3","2","22:14:54","22:15:21",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #2","2","22:15:26","22:15:50",
Bot44,"Заур Косяк (Lanny)",normal,1,Completed,"Convoy","Convoy: Objective #2","1","22:15:55","22:16:21",
Bot55,"Антич Иксбокс (Gus)",normal,1,Completed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","22:19:37","22:19:44",
Bot55,"Антич Иксбокс (Gus)",normal,1,Pending,"ZB014 Outhouses","ZB014 Outhouses: Objective #1","1","22:19:49","N/A",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Convoy","Convoy: Objective #2","1","22:24:38","22:25:51",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Convoy","Convoy: Objective #1","1","22:25:56","22:26:15",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #4","1","22:26:20","22:28:43",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","22:28:48","22:28:55",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #3","1","22:29:00","22:29:08",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #1","1","22:29:13","22:29:19",
Bot60,"Дроп Борзый (Ezequiel)",normal,1,Active,"Sunken Village","Sunken Village: Objective #3","1","22:29:24","N/A",
Bot62,"Донатий Письменный (Royal)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #1","1","22:26:55","N/A",
Bot63,"Сема Реилган (Reginald)",normal,1,Active,"Scav Base","Scav Base: Objective #2","1","22:26:55","N/A",
Bot64,"Армен Пончелло (Максим)",normal,1,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","22:26:56","N/A",
Bot66,"Никитка Говорун (Захар)",normal,1,Pending,"Scav Bunker","Scav Bunker: Objective #2","1","22:28:19","N/A",
Bot67,"Карлуша Котофей (Chung)",normal,1,Pending,"Scav Bunker","Scav Bunker: Objective #2","1","22:28:19","N/A",
Bot69,"Колька Перегар (Alberto)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","22:29:01","22:30:23",
Bot69,"Колька Перегар (Alberto)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","22:30:29","22:31:03",
Bot69,"Колька Перегар (Alberto)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #2","1","22:31:09","22:31:41",
Bot69,"Колька Перегар (Alberto)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","3","22:31:46","22:34:49",
