Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot74,"Миха Стиляга (Damian)",normal,1,Failed,"Cabins","Cabins: Objective #4","1","21:08:40","21:08:47",
Bot74,"Миха Стиляга (Damian)",normal,1,Completed,"Cabins","Cabins: Objective #2","1","21:08:52","21:09:19",
Bot74,"Миха Стиляга (Damian)",normal,1,Completed,"Cabins","Cabins: Objective #7","1","21:09:24","21:09:39",
Bot74,"Миха Стиляга (Damian)",normal,1,Completed,"Cabins","Cabins: Objective #5","1","21:09:44","21:10:09",
Bot74,"Миха Стиляга (Damian)",normal,1,Completed,"Cabins","Cabins: Objective #1","1","21:10:14","21:10:33",
Bot74,"Миха Стиляга (Damian)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #3","2","21:10:38","21:13:59",
Bot74,"Миха Стиляга (Damian)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #2","2","21:14:04","21:14:28",
Bot74,"Миха Стиляга (Damian)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","21:14:33","21:14:51",
Bot74,"Миха Стиляга (Damian)",normal,1,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","21:14:56","21:16:55",
Bot74,"Миха Стиляга (Damian)",normal,1,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","21:17:01","N/A",
Bot77,"Саша Пельмень (Edmund)",normal,1,Active,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","21:03:55","N/A",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","21:04:05","21:06:15",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","21:06:20","21:06:25",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","21:06:31","21:06:42",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","21:06:47","21:06:51",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","21:06:57","21:07:04",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","21:07:09","21:07:12",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","21:07:17","21:07:23",
Bot79,"Трифон Клюй (Arden)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","21:07:28","21:07:34",
Bot79,"Трифон Клюй (Arden)",normal,1,Active,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #9","1","21:07:39","N/A",
Bot85,"Даниил",normal,35,Active,"Nostalgia","Zone huntsman_026","1","21:07:38","N/A",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Failed,"Resort Main 1st Floor","Resort Main 1st Floor: Objective #1","1","21:09:07","21:09:10",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Completed,"Resort West Wing Basement","Resort West Wing Basement: Objective #1","1","21:09:16","21:09:48",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","21:09:53","21:10:06",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","21:10:11","21:10:22",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","21:10:27","21:10:38",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","21:10:44","21:11:15",
Bot90,"Гоша Вертолёт (Jayson)",normal,1,Active,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #9","1","21:11:20","N/A",
Bot92,"Кондрат",normal,35,Active,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #1","1","21:10:44","N/A",
Bot93,"Емельян",normal,12,Pending,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","21:10:44","N/A",
Bot98,"Leandro",normal,33,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","21:12:43","21:12:44",
Bot98,"Leandro",normal,33,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","21:12:49","21:12:49",
Bot98,"Leandro",normal,33,Active,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","21:12:55","N/A",
Bot97,"Edmund",normal,50,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","21:12:44","N/A",
Bot99,"Миша Петросян (Jae)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","21:13:47","21:15:22",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","21:15:28","21:15:33",
Bot99,"Миша Петросян (Jae)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","21:15:38","21:15:48",
Bot99,"Миша Петросян (Jae)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","21:15:53","21:16:05",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","21:16:10","21:16:27",
Bot99,"Миша Петросян (Jae)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","21:16:32","21:16:45",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #6","1","21:16:51","21:17:35",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #7","1","21:17:40","21:17:43",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #3","1","21:17:48","21:18:04",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #2","1","21:18:09","21:18:17",
Bot99,"Миша Петросян (Jae)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #4","1","21:18:22","21:18:28",
Bot99,"Миша Петросян (Jae)",normal,1,Active,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #5","1","21:18:33","N/A",
Bot100,"Lloyd",normal,35,Completed,"Power Station Sniping","Power Station Sniping: Objective #3","2","21:14:11","21:16:21",
Bot100,"Lloyd",normal,35,Completed,"Power Station Sniping","Power Station Sniping: Objective #2","2","21:16:26","21:17:53",
Bot100,"Lloyd",normal,35,Active,"Power Station Sniping","Power Station Sniping: Objective #1","2","21:17:58","N/A",
Bot104,"Святополк Сухогруз (Bryan)",normal,1,Active,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","21:15:44","N/A",
Bot108,"Деня Пиздюли (Augustus)",normal,1,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","21:18:50","N/A",
Bot109,"Армен Сикель (Hai)",normal,1,Active,"Tank on Bridge","Tank on Bridge: Objective #1","1","21:19:37","N/A",
