Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot4,"Данила",normal,24,Failed,"Disease History","Item Medical record #2","1","16:13:23","16:13:45",
Bot4,"Данила",normal,24,Completed,"Disease History","Item Medical record #1","1","16:13:50","16:15:09",
Bot4,"Данила",normal,24,Failed,"No Place for Renegades","Zone prapor_hq_area_check_1","1","16:15:14","16:15:41",
Bot4,"Данила",normal,24,Completed,"The Bunker - Part 2","Zone prapor_025_area_1","1","16:16:41","16:20:04",
Bot8,"Daron",normal,13,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","16:13:24","16:13:54",
Bot8,"Daron",normal,13,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","16:13:59","16:14:51",
Bot8,"Daron",normal,13,Failed,"D2 from Dome","D2 from Dome: Objective #2","1","16:14:56","16:15:11",
Bot8,"Daron",normal,13,Active,"Command Center Rush","Command Center Rush: Objective #2","1","16:15:16","N/A",
Bot7,"Marquis",normal,19,Failed,"The Bunker - Part 2","Zone prapor_025_area_4","1","16:13:24","16:14:49",
Bot7,"Marquis",normal,19,Failed,"The Bunker - Part 2","Zone prapor_025_area_3","1","16:14:54","16:15:45",
Bot7,"Marquis",normal,19,Pending,"The Bunker - Part 2","Zone prapor_025_area_2","1","16:15:50","N/A",
Bot5,"Micah",normal,18,Active,"The Bunker - Part 1","Zone prapor_024_area_2","1","16:13:24","N/A",
Bot6,"Hipolito",normal,13,Pending,"Dome Buildings","Dome Buildings: Objective #1","1","16:13:24","N/A",
Bot9,"Gustavo",normal,28,Failed,"Black Knight","Black Knight: Objective #7","1","16:13:25","16:13:25",
Bot9,"Gustavo",normal,28,Completed,"Black Knight","Black Knight: Objective #6","1","16:13:30","16:13:52",
Bot9,"Gustavo",normal,28,Completed,"Black Knight","Black Knight: Objective #8","1","16:13:57","16:14:16",
Bot9,"Gustavo",normal,28,Active,"Black Knight","Black Knight: Objective #5","1","16:14:21","N/A",
Bot10,"Jeffry",normal,14,Pending,"White King","White King: Objective #5","1","16:13:25","N/A",
Bot23,"Эльдар Люканг (Shirley)",normal,1,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","16:21:33","N/A",
Bot35,"Grant",normal,23,Pending,"Surplus Goods","Item MBT Integrated Navigation System","1","16:27:21","N/A",
Bot35,"Grant",normal,23,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_check_12","1","16:28:50","N/A",
Bot35,"Grant",normal,23,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_mark_12","1","16:29:10","N/A",
Bot35,"Grant",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","16:29:53","16:31:38",
Bot35,"Grant",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_11","1","16:31:43","16:31:56",
Bot35,"Grant",normal,23,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_check_13","1","16:32:01","16:33:35",
Bot35,"Grant",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_13","1","16:33:40","16:33:42",
Bot35,"Grant",normal,23,Pending,"Revision - Reserve","Zone tadeush_stryker_area_check_4","1","16:33:47","N/A",
Bot34,"Dillon",normal,23,Pending,"Surplus Goods","Item MBT Integrated Navigation System","1","16:27:21","N/A",
Bot34,"Dillon",normal,23,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_check_12","1","16:28:48","N/A",
Bot34,"Dillon",normal,23,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_mark_12","1","16:29:08","N/A",
Bot34,"Dillon",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","16:30:01","16:31:15",
Bot34,"Dillon",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_11","1","16:31:20","16:31:32",
Bot34,"Dillon",normal,23,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_check_13","1","16:31:37","16:33:00",
Bot34,"Dillon",normal,23,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_13","1","16:33:05","16:33:07",
Bot34,"Dillon",normal,23,Active,"Revision - Reserve","Zone tadeush_stryker_area_check_4","1","16:33:12","N/A",
Bot33,"Rolland",normal,22,Pending,"Surplus Goods","Item MBT Integrated Navigation System","1","16:27:21","N/A",
Bot33,"Rolland",normal,22,Failed,"Safe Corridor","Zone lijnik_storage_area_1","1","16:28:32","16:29:16",
Bot33,"Rolland",normal,22,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","16:30:16","16:30:52",
Bot33,"Rolland",normal,22,Completed,"Hermetic Depot","Hermetic Depot: Objective #4","1","16:30:57","16:31:17",
Bot33,"Rolland",normal,22,Completed,"Hermetic Depot","Hermetic Depot: Objective #6","1","16:31:22","16:31:34",
Bot33,"Rolland",normal,22,Failed,"Hermetic Depot","Hermetic Depot: Objective #2","1","16:31:40","16:31:53",
Bot33,"Rolland",normal,22,Completed,"Hermetic Depot","Hermetic Depot: Objective #1","1","16:31:58","16:32:06",
Bot33,"Rolland",normal,22,Failed,"Hermetic Depot","Hermetic Depot: Objective #7","1","16:32:11","16:32:48",
Bot33,"Rolland",normal,22,Active,"Hermetic Depot","Hermetic Depot: Objective #3","1","16:32:53","N/A",
Bot36,"Рустам Сиплый (Gerardo)",normal,1,Active,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","16:28:02","N/A",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White King","White King: Objective #3","1","16:29:09","16:29:46",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White King","White King: Objective #7","1","16:29:51","16:30:16",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White King","White King: Objective #5","1","16:30:21","16:30:54",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #13","1","16:30:59","16:31:00",
Bot38,"Тоха Приставка (Bradly)",normal,1,Pending,"White King","White King: Objective #4","1","16:31:05","N/A",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #9","1","16:31:25","16:31:56",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #11","1","16:32:01","16:32:07",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #8","1","16:32:12","16:32:46",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White King","White King: Objective #12","1","16:32:51","16:32:55",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #10","1","16:33:00","16:33:05",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #15","1","16:33:10","16:33:42",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White King","White King: Objective #14","1","16:33:47","16:33:47",
Bot38,"Тоха Приставка (Bradly)",normal,1,Pending,"White King","White King: Objective #1","1","16:33:52","N/A",
Bot38,"Тоха Приставка (Bradly)",normal,1,Pending,"White King","White King: Objective #2","1","16:34:14","N/A",
Bot38,"Тоха Приставка (Bradly)",normal,1,Pending,"White King","White King: Objective #6","1","16:34:34","N/A",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White Pawn","White Pawn: Objective #1","1","16:35:07","16:35:39",
Bot38,"Тоха Приставка (Bradly)",normal,1,Failed,"White Pawn","White Pawn: Objective #5","1","16:35:44","16:35:46",
Bot38,"Тоха Приставка (Bradly)",normal,1,Completed,"White Pawn","White Pawn: Objective #4","1","16:35:51","16:36:05",
Bot38,"Тоха Приставка (Bradly)",normal,1,Active,"White Pawn","White Pawn: Objective #2","1","16:36:10","N/A",
Bot40,"Эльдар Кабан (Andreas)",normal,1,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","16:31:32","16:32:02",
Bot40,"Эльдар Кабан (Andreas)",normal,1,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","16:32:07","16:32:16",
Bot40,"Эльдар Кабан (Andreas)",normal,1,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","16:32:21","16:32:29",
Bot40,"Эльдар Кабан (Andreas)",normal,1,Active,"Dome Buildings","Dome Buildings: Objective #2","1","16:32:34","N/A",
Bot51,"Игнат",normal,36,Failed,"D2 from Dome","D2 from Dome: Objective #3","1","16:37:04","16:37:13",
Bot51,"Игнат",normal,36,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","16:37:19","16:37:53",
Bot51,"Игнат",normal,36,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","16:37:58","16:39:16",
Bot51,"Игнат",normal,36,Failed,"Dome Buildings","Dome Buildings: Objective #2","1","16:39:21","16:40:27",
Bot51,"Игнат",normal,36,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","16:40:32","16:40:39",
Bot51,"Игнат",normal,36,Failed,"Dome Buildings","Dome Buildings: Objective #5","1","16:40:44","16:41:04",
Bot51,"Игнат",normal,36,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","16:41:09","16:41:28",
Bot51,"Игнат",normal,36,Completed,"Dome Buildings","Dome Buildings: Objective #7","1","16:41:33","16:42:46",
Bot51,"Игнат",normal,36,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","16:42:51","16:43:32",
Bot51,"Игнат",normal,36,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","16:43:37","16:43:49",
Bot51,"Игнат",normal,36,Failed,"Dome Buildings","Dome Buildings: Objective #4","1","16:43:54","16:43:58",
Bot51,"Игнат",normal,36,Active,"Dome Buildings","Dome Buildings: Objective #1","2","16:44:03","N/A",
Bot52,"Дед Румын (Marquis)",normal,1,Completed,"Trenches","Trenches: Objective #1","1","16:37:21","16:38:38",
Bot52,"Дед Румын (Marquis)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","16:38:43","16:38:52",
Bot52,"Дед Румын (Marquis)",normal,1,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","16:38:57","16:38:58",
Bot52,"Дед Румын (Marquis)",normal,1,Active,"Command Center","Command Center: Objective #1","1","16:39:03","N/A",
Bot53,"Давид Русский (Тарас)",normal,1,Active,"D2 from Dome","D2 from Dome: Objective #2","1","16:37:22","N/A",
Bot58,"Ипполит",normal,14,Pending,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #2","1","16:40:06","N/A",
Bot60,"Вовчик Пышный (Vaughn)",normal,1,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","16:40:28","16:40:28",
Bot60,"Вовчик Пышный (Vaughn)",normal,1,Pending,"Command Center","Command Center: Objective #1","1","16:42:59","N/A",
Bot60,"Вовчик Пышный (Vaughn)",normal,1,Active,"Command Center","Command Center: Objective #4","1","16:45:00","N/A",
Bot59,"Изя Сынуля (Billie)",normal,1,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","16:40:28","16:40:29",
Bot59,"Изя Сынуля (Billie)",normal,1,Active,"Hermetic","Hermetic: Objective #4","1","16:40:34","N/A",
Bot62,"Герасим",normal,26,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","16:41:53","16:41:54",
Bot62,"Герасим",normal,26,Completed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #1","1","16:41:59","16:42:36",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #4","1","16:42:41","16:44:35",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #1","1","16:44:40","16:45:04",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #2","1","16:45:09","16:45:28",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #3","1","16:45:33","16:45:50",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #6","1","16:45:55","16:46:16",
Bot62,"Герасим",normal,26,Completed,"Train Yard","Train Yard: Objective #5","1","16:46:21","16:46:34",
Bot62,"Герасим",normal,26,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","16:46:39","16:47:28",
Bot62,"Герасим",normal,26,Failed,"Hermetic Depot","Hermetic Depot: Objective #2","1","16:47:33","16:47:52",
Bot62,"Герасим",normal,26,Completed,"Hermetic Depot","Hermetic Depot: Objective #4","1","16:47:57","16:48:05",
Bot65,"Анатолий Морфлот (Derick)",normal,1,Completed,"White Pawn","White Pawn: Objective #1","1","16:43:49","16:44:59",
Bot65,"Анатолий Морфлот (Derick)",normal,1,Failed,"White Pawn","White Pawn: Objective #5","1","16:45:04","16:45:20",
Bot65,"Анатолий Морфлот (Derick)",normal,1,Pending,"White Pawn","White Pawn: Objective #4","1","16:45:25","N/A",
Bot67,"Порфирий Блатной (Brent)",normal,1,Active,"Black Pawn","Black Pawn: Objective #9","1","16:45:31","N/A",
Bot68,"Ромчик Айронмэн (Oswaldo)",normal,1,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","16:45:31","N/A",
Bot69,"Савелий Убивец (Игорь)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","16:47:02","16:48:08",
Bot69,"Савелий Убивец (Игорь)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","16:48:13","16:48:25",
Bot69,"Савелий Убивец (Игорь)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","16:48:30","16:48:52",
Bot69,"Савелий Убивец (Игорь)",normal,1,Active,"Trenches","Trenches: Objective #1","1","16:48:57","N/A",
Bot70,"Владик Зуко (Byron)",normal,1,Pending,"Hermetic Depot","Hermetic Depot: Objective #8","1","16:47:02","N/A",
