Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot15,"Rick",normal,6,Completed,"Big Red Rush","Big Red Rush: Objective #1","1","00:37:01","00:37:27",
Bot15,"Rick",normal,6,Pending,"Big Red","Big Red: Objective #4","1","00:37:32","N/A",
Bot17,"Gino",normal,32,Completed,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","2","00:37:19","00:38:43",
Bot17,"Gino",normal,32,Active,"Boss Hunter (sectantPriest)","Spawn Point (29.8 1.1 -29.5)","1","00:38:48","N/A",
Bot18,"Elbert",normal,22,Pending,"Golden Swag","Zone extraction_zone_zibbo","1","00:37:33","N/A",
Bot20,"Ivan",normal,7,Pending,"BP Depot","Zone fuel4","1","00:37:33","N/A",
Bot19,"Willian",normal,20,Pending,"Golden Swag","Zone extraction_zone_zibbo","1","00:37:33","N/A",
Bot22,"Богдан",normal,25,Active,"Short Cut","Short Cut: Objective #1","1","00:38:00","N/A",
Bot23,"Арсений",normal,25,Failed,"Planting The Evidence - Part 2","Item Flash drive with fake info","1","00:38:02","00:38:50",
Bot23,"Арсений",normal,25,Active,"Farming - Part 3","Item Package of graphics cards","1","00:38:55","N/A",
Bot30,"Фома",normal,32,Active,"Boss Hunter (bossSanitar)","Spawn Point (-160.8 3.1 -101.7)","1","00:41:34","N/A",
Bot43,"Всеслав",normal,25,Active,"Tigr Safari","Zone place_peacemaker_002_N3","1","00:50:38","N/A",
Bot45,"Леоня Меченый (Agustin)",normal,1,Active,"Big Red","Big Red: Objective #2","1","00:50:40","N/A",
Bot48,"Севастьян Туловище (Gail)",normal,1,Pending,"Giving Trunk","Giving Trunk: Objective #1","1","00:50:58","N/A",
Bot49,"Harland",normal,10,Completed,"Tigr Safari","Zone place_peacemaker_002_N3","1","00:51:44","00:53:40",
Bot49,"Harland",normal,10,Pending,"Tigr Safari","Zone place_peacemaker_002_N1","1","00:54:10","N/A",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Failed,"Giving Tree","Giving Tree: Objective #1","1","00:55:21","00:55:36",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Completed,"Crackhouse","Crackhouse: Objective #7","1","00:56:50","00:57:45",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Completed,"Crackhouse","Crackhouse: Objective #2","1","00:57:50","00:58:36",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #3","1","00:58:42","00:59:03",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Completed,"Crackhouse","Crackhouse: Objective #1","1","00:59:08","01:00:11",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Completed,"Crackhouse","Crackhouse: Objective #5","1","01:00:16","01:00:50",
Bot57,"Леня Вонючка (Доброслав)",normal,1,Pending,"Crackhouse","Crackhouse: Objective #6","1","01:00:56","N/A",
Bot59,"Женя Бардак (Otto)",normal,1,Active,"Dorms 3 Story Bathroom Camping Floor 2","Dorms 3 Story Bathroom Camping Floor 2: Objective #1","4","00:56:36","N/A",
Bot67,"Глеб Бесовской (Аскольд)",normal,1,Active,"Skeleton","Skeleton: Objective #2","1","01:00:44","N/A",
