Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot5,"Вячеслав",normal,23,Failed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","02:33:40","02:35:36",
Bot9,"Антип",normal,10,Completed,"Scrap Metal","Zone place_peacemaker_003_N2","1","02:33:46","02:35:02",
Bot9,"Антип",normal,10,Completed,"Scrap Metal","Zone place_peacemaker_003_N1","1","02:35:32","02:41:53",
Bot9,"Антип",normal,10,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","02:42:23","02:42:23",
Bot9,"Антип",normal,10,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","02:42:28","02:43:54",
Bot9,"Антип",normal,10,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","02:43:59","02:44:53",
Bot9,"Антип",normal,10,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","02:44:58","02:45:35",
Bot9,"Антип",normal,10,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","02:45:40","02:47:22",
Bot9,"Антип",normal,10,Active,"Scrap Metal","Zone place_peacemaker_003_N3","1","02:47:27","N/A",
Bot7,"Пантелей",normal,19,Completed,"Scrap Metal","Zone place_peacemaker_003_N2","1","02:33:46","02:36:17",
Bot7,"Пантелей",normal,19,Completed,"Scrap Metal","Zone place_peacemaker_003_N1","1","02:36:47","02:43:32",
Bot7,"Пантелей",normal,19,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","02:44:02","02:46:27",
Bot7,"Пантелей",normal,19,Active,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","02:46:57","N/A",
Bot8,"Богдан",normal,33,Completed,"Rigged Game","Zone skier_022_area_3","2","02:33:47","02:34:22",
Bot8,"Богдан",normal,33,Failed,"Rigged Game","Zone skier_022_area_2","2","02:34:27","02:42:46",
Bot8,"Богдан",normal,33,Failed,"Rigged Game","Zone skier_022_area_1","1","02:38:47","02:42:46",
Bot10,"Артемий",normal,8,Failed,"Crane","Crane: Objective #1","1","02:33:47","02:37:43",
Bot11,"Ефим",normal,33,Failed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","02:33:47","02:35:26",
Bot13,"Тихон",normal,35,Failed,"Boss Hunter (sectantPriest)","Spawn Point (-527.1 -27.0 287.4)","1","02:33:47","02:35:44",
Bot14,"Егор",normal,19,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","02:33:47","02:35:31",
Bot12,"Леонтий",normal,34,Pending,"Nothing Fishy About This","Zone q14_11_jeep","1","02:33:47","N/A",
Bot20,"Ипполит",normal,12,Completed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","02:37:38","02:43:27",
Bot20,"Ипполит",normal,12,Active,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","02:43:57","N/A",
Bot19,"Павел",normal,29,Failed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","02:37:38","02:42:30",
Bot24,"Wilber",normal,43,Failed,"Proper Comeback","Zone NosQuests_11_shoreline_place","1","02:42:39","02:44:07",
Bot24,"Wilber",normal,43,Completed,"Lend-Lease - Part 1","Item Motor Controller #2","1","02:44:08","02:49:24",
Bot25,"Bryon",normal,34,Pending,"Is This a Reference?","Zone Zone_two_toilets","1","02:42:40","N/A",
Bot28,"Армен Дристомет (Mitchell)",normal,1,Failed,"West Cottage","West Cottage: Objective #1","1","02:43:39","02:46:22",
Bot38,"Эдик Шиза (Леонид)",normal,1,Pending,"Tank on Bridge","Tank on Bridge: Objective #1","1","02:49:11","N/A",
