Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot10,"Terrence",normal,31,Failed,"Marked Room Rush","Marked Room Rush: Objective #1","1","14:19:40","14:20:13",
Bot10,"Terrence",normal,31,Completed,"Chumming","Zone place_skier_12_2","2","14:20:18","14:21:23",
Bot10,"Terrence",normal,31,Active,"Bullshit","Item Flash drive with fake info","1","14:21:28","N/A",
Bot11,"Ян",normal,29,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","14:19:41","14:21:17",
Bot11,"Ян",normal,29,Active,"Is This a Reference?","Zone zone_vedro","1","14:21:47","N/A",
Bot12,"Роман",normal,56,Completed,"Boss Hunter (bossGluhar)","Spawn Point (-161.6 3.2 -126.5)","1","14:19:41","14:21:27",
Bot12,"Роман",normal,56,Completed,"Boss Hunter (bossGluhar)","Spawn Point (-163.0 3.2 -168.5)","1","14:21:32","14:22:32",
Bot12,"Роман",normal,56,Completed,"Boss Hunter (bossGluhar)","Spawn Point (-179.4 1.4 -235.0)","1","14:22:37","14:23:16",
Bot12,"Роман",normal,56,Active,"Boss Hunter (bossGluhar)","Spawn Point (-236.4 1.5 -235.9)","1","14:23:21","N/A",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-311.9 1.0 -125.0)","1","14:19:44","14:20:16",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-333.8 -0.4 -84.5)","1","14:20:22","14:21:24",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-300.6 0.0 -44.1)","1","14:21:29","14:21:42",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-306.1 1.0 -89.4)","1","14:21:47","14:22:25",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-247.5 -0.2 -14.3)","1","14:22:30","14:23:03",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-214.6 -1.2 -0.4)","1","14:23:08","14:24:05",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-170.2 1.1 -46.5)","1","14:24:10","14:24:54",
Bot14,"Quentin",normal,40,Completed,"Boss Hunter (sectantPriest)","Spawn Point (-206.3 -1.3 2.2)","1","14:24:59","14:25:52",
Bot14,"Quentin",normal,40,Failed,"Big Red","Big Red: Objective #4","1","14:25:57","14:26:27",
Bot14,"Quentin",normal,40,Completed,"Big Red","Big Red: Objective #1","1","14:26:32","14:26:43",
Bot14,"Quentin",normal,40,Failed,"Big Red","Big Red: Objective #5","1","14:26:48","14:26:51",
Bot14,"Quentin",normal,40,Completed,"Big Red","Big Red: Objective #3","1","14:26:56","14:27:22",
Bot14,"Quentin",normal,40,Completed,"Big Red","Big Red: Objective #2","1","14:27:27","14:27:39",
Bot14,"Quentin",normal,40,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","14:27:44","14:28:16",
Bot14,"Quentin",normal,40,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","14:28:22","14:28:43",
Bot14,"Quentin",normal,40,Failed,"Bullshit","Item Flash drive with fake info","1","14:28:48","14:31:08",
Bot14,"Quentin",normal,40,Active,"Bullshit","Zone Q019_3","1","14:31:13","N/A",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #6","1","14:19:44","14:20:00",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #7","1","14:20:05","14:20:17",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #5","1","14:20:22","14:20:43",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #4","1","14:20:48","14:21:07",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #3","1","14:21:12","14:21:30",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #2","1","14:21:35","14:21:47",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #1","1","14:21:52","14:22:03",
Bot13,"Stevie",normal,42,Completed,"Storage","Storage: Objective #8","1","14:22:08","14:22:44",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-236.4 1.5 -235.9)","1","14:22:49","14:23:20",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-179.4 1.4 -235.0)","1","14:23:25","14:24:52",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-163.0 3.2 -168.5)","1","14:24:57","14:25:38",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-161.6 3.2 -126.5)","1","14:25:43","14:26:12",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-170.2 1.1 -46.5)","1","14:26:17","14:27:10",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-160.8 3.1 -101.7)","1","14:27:15","14:28:08",
Bot13,"Stevie",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (-183.6 1.6 -190.1)","1","14:28:13","14:28:58",
