Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot163,"Тимурка Тайчин (Клим)",normal,1,Failed,"Primorksy 46","Primorksy 46: Objective #5","1","15:42:12","15:42:13",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Completed,"Primorksy 46","Primorksy 46: Objective #2","1","15:42:18","15:42:22",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Completed,"Primorksy 46","Primorksy 46: Objective #1","1","15:42:27","15:42:31",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Completed,"Primorksy 46","Primorksy 46: Objective #7","1","15:42:37","15:42:48",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Failed,"Primorksy 46","Primorksy 46: Objective #6","1","15:42:53","15:43:16",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Failed,"Primorksy 46","Primorksy 46: Objective #4","1","15:43:21","15:43:29",
Bot163,"Тимурка Тайчин (Клим)",normal,1,Active,"Primorksy 48 Apt 10","Primorksy 48 Apt 10: Objective #1","1","15:43:34","N/A",
Bot165,"Marcellus",normal,43,Pending,"Children's Polyclinic No. 69","Children's Polyclinic No. 69: Objective #1","1","15:41:40","N/A",
Bot164,"Wally",normal,41,Active,"Construction","Construction: Objective #4","1","15:41:42","N/A",
Bot169,"Толян Касперидзе (Rudolph)",normal,1,Pending,"Beluga","Beluga: Objective #3","1","15:43:41","N/A",
