Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot58,"Cichaj",normal,15,Completed,"Tigr Safari","Zone place_peacemaker_002_N3","1","15:29:10","15:29:37",
Bot58,"Cichaj",normal,15,Active,"Tigr Safari","Zone place_peacemaker_002_N1","1","15:30:07","N/A",
Bot57,"Евдоким",normal,15,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","15:29:10","15:30:48",
Bot57,"Евдоким",normal,15,Active,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","15:30:53","N/A",
Bot60,"Давид",normal,10,Active,"Chemical - Part 1","Zone bomj_place","1","15:29:13","N/A",
Bot59,"Казимир",normal,10,Completed,"Warehouse 4","Warehouse 4: Objective #2","1","15:29:13","15:29:39",
Bot59,"Казимир",normal,10,Completed,"Warehouse 4","Warehouse 4: Objective #3","1","15:29:44","15:30:08",
Bot59,"Казимир",normal,10,Completed,"Warehouse 4","Warehouse 4: Objective #1","1","15:30:13","15:30:30",
Bot59,"Казимир",normal,10,Completed,"Power Switch","Power Switch: Objective #1","2","15:30:35","15:31:41",
Bot59,"Казимир",normal,10,Active,"Short Cut","Short Cut: Objective #1","1","15:31:46","N/A",
Bot61,"Кузьма",normal,12,Active,"Delivery From the Past","Item Secure Folder 0022","1","15:29:18","N/A",
Bot62,"Нестор",normal,4,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","15:29:18","15:30:41",
Bot62,"Нестор",normal,4,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","15:30:46","15:31:15",
Bot63,"Лев",normal,17,Completed,"The Extortionist","Zone dead_posylni","1","15:29:21","15:29:50",
Bot63,"Лев",normal,17,Failed,"The Extortionist","Item Secure Folder 0048","1","15:29:55","15:32:47",
Bot63,"Лев",normal,17,Failed,"The Extortionist","Zone vremyan_case","1","15:32:52","15:33:01",
Bot63,"Лев",normal,17,Active,"Short Cut","Short Cut: Objective #1","1","15:33:07","N/A",
Bot64,"Игнат",normal,15,Pending,"The Extortionist","Zone dead_posylni","1","15:29:21","N/A",
