Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot5,"Кондратий",normal,35,Pending,"Rigged Game","Zone skier_022_area_2","2","22:02:35","N/A",
Bot5,"Кондратий",normal,35,Active,"Rigged Game","Zone skier_022_area_1","1","22:08:26","N/A",
Bot6,"Аристарх",normal,23,Pending,"Health Care Privacy - Part 1","Zone ter_013_area_2","1","22:02:35","N/A",
Bot7,"Казимир",normal,30,Active,"Courtesy Visit","Zone huntsman_024_2","1","22:02:36","N/A",
Bot8,"Лаврентий",normal,26,Completed,"Courtesy Visit","Zone huntsman_024_2","1","22:02:36","22:03:56",
Bot8,"Лаврентий",normal,26,Completed,"Courtesy Visit","Zone huntsman_024_1","1","22:04:01","22:04:58",
Bot8,"Лаврентий",normal,26,Completed,"Courtesy Visit","Zone huntsman_024_3","1","22:05:04","22:05:34",
Bot8,"Лаврентий",normal,26,Active,"Rigged Game","Zone skier_022_area_2","2","22:05:39","N/A",
Bot9,"Britt",normal,44,Active,"Proper Comeback","Zone NosQuests_11_shoreline_place","1","22:02:37","N/A",
Bot10,"Vern",normal,45,Pending,"Anesthesia","Zone prapor_022_area_3","1","22:02:37","N/A",
Bot13,"Cory",normal,11,Active,"Crane Sniping","Crane Sniping: Objective #1","2","22:02:38","N/A",
Bot12,"Zach",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-665.6 -53.9 420.3)","1","22:02:38","22:04:08",
Bot12,"Zach",normal,34,Failed,"Boss Hunter (bossKojaniy)","Spawn Point (-663.5 -59.6 496.9)","1","22:04:13","22:04:38",
Bot12,"Zach",normal,34,Active,"Boss Hunter (bossKojaniy)","Spawn Point (-638.3 -59.2 423.5)","1","22:04:43","N/A",
Bot11,"Deon",normal,47,Active,"Proper Comeback","Zone NosQuests_11_shoreline_place","1","22:02:38","N/A",
Bot14,"Esteban",normal,23,Completed,"Cargo X - Part 2","Item Secure Folder 0013","1","22:02:39","22:05:14",
Bot14,"Esteban",normal,23,Failed,"Planting The Evidence - Part 1","Zone place_meh_sanitar_room","1","22:05:19","22:05:49",
Bot14,"Esteban",normal,23,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N3","1","22:05:54","22:06:19",
Bot14,"Esteban",normal,23,Completed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N1","1","22:06:49","22:07:02",
Bot14,"Esteban",normal,23,Active,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N2","1","22:07:07","N/A",
Bot19,"Прохор",normal,17,Active,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N2","1","22:08:12","N/A",
Bot23,"Самуил Слон (Nathan)",normal,1,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","22:10:17","22:10:45",
