Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #5","1","14:22:25","14:22:35",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #7","1","14:22:40","14:22:40",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #8","1","14:22:45","14:22:46",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #2","1","14:22:52","14:22:56",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #4","1","14:23:01","14:23:09",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #1","1","14:23:14","14:23:17",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #3","1","14:23:22","14:23:27",
Bot13,"Abraham",normal,20,Failed,"Fortress","Fortress: Objective #6","1","14:23:32","14:23:38",
Bot14,"Моня Перец (Gonzalo)",normal,1,Completed,"Factory Far Corner","Factory Far Corner: Objective #1","1","14:22:30","14:22:40",
Bot14,"Моня Перец (Gonzalo)",normal,1,Failed,"Glass Building","Glass Building: Objective #2","1","14:22:45","14:23:07",
Bot14,"Моня Перец (Gonzalo)",normal,1,Completed,"Glass Building","Glass Building: Objective #1","1","14:23:13","14:23:17",
Bot14,"Моня Перец (Gonzalo)",normal,1,Completed,"Glass Building","Glass Building: Objective #4","1","14:23:22","14:23:42",
Bot14,"Моня Перец (Gonzalo)",normal,1,Failed,"Glass Building","Glass Building: Objective #3","2","14:23:47","14:24:04",
Bot14,"Моня Перец (Gonzalo)",normal,1,Completed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","14:24:09","14:25:17",
Bot16,"Рустам Синтол (Guy)",normal,1,Completed,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","14:23:21","14:24:16",
Bot16,"Рустам Синтол (Guy)",normal,1,Failed,"Giving Tree","Giving Tree: Objective #1","1","14:24:21","14:24:59",
Bot21,"Анатолий Новгородский (Christoper)",normal,1,Failed,"Giving Tree","Giving Tree: Objective #1","1","14:25:11","14:27:00",
Bot20,"Толян Непатриот (Clemente)",normal,1,Failed,"Power Switch","Power Switch: Objective #1","1","14:25:11","14:25:20",
Bot20,"Толян Непатриот (Clemente)",normal,1,Failed,"Storage Building","Storage Building: Objective #2","1","14:25:22","14:25:30",
Bot20,"Толян Непатриот (Clemente)",normal,1,Failed,"Storage Building","Storage Building: Objective #1","1","14:25:35","14:25:35",
Bot20,"Толян Непатриот (Clemente)",normal,1,Completed,"Fortress","Fortress: Objective #5","1","14:25:40","14:26:45",
Bot20,"Толян Непатриот (Clemente)",normal,1,Failed,"Fortress","Fortress: Objective #7","1","14:26:50","14:27:03",
Bot22,"Марк",normal,21,Failed,"Big Red","Big Red: Objective #4","1","14:25:30","14:25:56",
Bot22,"Марк",normal,21,Completed,"Big Red","Big Red: Objective #1","1","14:26:01","14:26:12",
Bot22,"Марк",normal,21,Failed,"Big Red","Big Red: Objective #5","1","14:26:17","14:26:20",
Bot22,"Марк",normal,21,Active,"Big Red","Big Red: Objective #3","1","14:26:26","N/A",
Bot25,"Глеб",normal,21,Pending,"Dorms 2 Story Bathroom Camping Floor 1","Dorms 2 Story Bathroom Camping Floor 1: Objective #1","1","14:27:31","N/A",
Bot25,"Глеб",normal,21,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","14:27:31","14:27:37",
Bot25,"Глеб",normal,21,Active,"Dorms 2 Story","Dorms 2 Story: Objective #8","1","14:27:42","N/A",
Bot26,"Георгий",normal,23,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #10","1","14:27:31","N/A",
