Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot45,"Roy",normal,5,Active,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","15:21:07","N/A",
Bot46,"Columbus",normal,16,Pending,"New Gas","New Gas: Objective #2","1","15:21:08","N/A",
Bot48,"Rodrigo",normal,12,Active,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","15:21:09","N/A",
Bot49,"Nickolas",normal,15,Completed,"Ice Cream","Ice Cream: Objective #1","1","15:21:11","15:21:25",
Bot49,"Nickolas",normal,15,Active,"Fortress","Fortress: Objective #9","1","15:21:30","N/A",
Bot50,"Cleveland",normal,10,Pending,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","15:21:15","N/A",
Bot51,"Игнатий",normal,9,Completed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","15:21:29","15:21:50",
Bot51,"Игнатий",normal,9,Pending,"Repair Shop","Repair Shop: Objective #1","1","15:21:55","N/A",
Bot52,"Emmitt",normal,14,Pending,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","15:21:34","N/A",
Bot53,"Александр",normal,6,Pending,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","15:21:52","N/A",
