Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot79,"Sol",normal,39,Failed,"Rigged Game","Zone skier_022_area_3","2","16:02:16","16:08:33",
Bot80,"Sergio",normal,30,Failed,"Colleagues - Part 1","Zone ter_023_area_3_1","1","16:02:16","16:10:03",
Bot82,"Артур",normal,29,Completed,"Health Care Privacy - Part 2","Item Secure Folder 0060","1","16:02:19","16:04:51",
Bot82,"Артур",normal,29,Completed,"Anesthesia","Zone prapor_022_area_1","1","16:04:56","16:05:47",
Bot82,"Артур",normal,29,Failed,"Anesthesia","Zone prapor_022_area_2","1","16:06:17","16:07:10",
Bot81,"Наум",normal,50,Completed,"Small Business - Part 3","Zone unkown_mark_2","2","16:02:19","16:05:33",
Bot81,"Наум",normal,50,Active,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","16:05:38","N/A",
Bot83,"Hans",normal,39,Completed,"Is This a Reference?","Zone Zone_cursed","2","16:02:22","16:04:20",
Bot83,"Hans",normal,39,Active,"Is This a Reference?","Zone Zone_two_toilets","1","16:04:25","N/A",
Bot84,"Wilton",normal,49,Failed,"Forester's Duty","Zone marafon_kill_village_shoreline","1","16:02:22","16:14:59",
Bot85,"Jim",normal,57,Completed,"Small Business - Part 3","Zone unkown_mark_2","2","16:02:24","16:03:18",
Bot85,"Jim",normal,57,Failed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","16:03:23","16:09:26",
Bot93,"Иван",normal,33,Failed,"Health Care Privacy - Part 2","Item Secure Folder 0060","1","16:07:54","16:09:26",
Bot97,"Святополк Додик (Dante)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #5","1","16:10:30","16:14:32",
Bot97,"Святополк Додик (Dante)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #3","1","16:14:37","16:14:37",
Bot97,"Святополк Додик (Dante)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #2","1","16:14:42","16:15:21",
Bot97,"Святополк Додик (Dante)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #4","1","16:15:26","16:15:36",
Bot97,"Святополк Додик (Dante)",normal,1,Pending,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #1","1","16:15:42","N/A",
Bot101,"Потап",normal,36,Active,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #2","1","16:12:12","N/A",
Bot100,"Альберт",normal,31,Active,"Signal - Part 3","Zone place_SIGNAL_03_2","1","16:12:12","N/A",
