Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot7,"Елизар",normal,24,Active,"Scrap Metal","Zone place_peacemaker_003_N2","1","00:01:13","N/A",
Bot9,"Brendon",normal,35,Completed,"Rigged Game","Zone skier_022_area_2","2","00:01:15","00:03:20",
Bot9,"Brendon",normal,35,Completed,"Rigged Game","Zone skier_022_area_1","2","00:03:25","00:06:36",
Bot9,"Brendon",normal,35,Failed,"Rigged Game","Zone skier_022_area_3","1","00:06:42","00:34:02",
Bot8,"Савва",normal,30,Failed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","00:01:15","00:23:06",
Bot10,"Пантелей",normal,26,Failed,"Anesthesia","Zone prapor_022_area_3","1","00:01:17","00:03:57",
Bot11,"Ethan",normal,15,Active,"Nothing Fishy About This","Zone q14_11_jeep","1","00:01:17","N/A",
Bot12,"Прохор",normal,27,Failed,"Is This a Reference?","Zone Zone_two_toilets","1","00:01:19","00:07:16",
Bot13,"Rafael",normal,41,Completed,"Small Business - Part 3","Zone unkown_mark_2","2","00:01:20","00:09:19",
Bot13,"Rafael",normal,41,Failed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","00:09:24","00:14:51",
Bot14,"Francisco",normal,35,Failed,"Anesthesia","Zone prapor_022_area_3","1","00:01:44","00:05:16",
Bot15,"Назар",normal,17,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","00:02:06","00:04:48",
Bot16,"Наум",normal,34,Pending,"Planting The Evidence - Part 1","Zone place_meh_sanitar_room","1","00:02:06","N/A",
Bot26,"Ефрем",normal,18,Completed,"Eagle Eye","Item UAV SAS disk #1","1","00:05:50","00:06:08",
Bot26,"Ефрем",normal,18,Failed,"Eagle Eye","Zone place_peacemaker_004_N1","1","00:06:13","00:10:27",
Bot27,"Емельян",normal,32,Failed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","00:05:50","00:12:18",
Bot32,"Владимир",normal,34,Active,"Anesthesia","Zone prapor_022_area_3","1","00:07:02","N/A",
Bot33,"Макар",normal,32,Pending,"Rigged Game","Zone skier_022_area_3","1","00:07:11","N/A",
Bot34,"Демьян",normal,15,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","00:07:21","00:33:55",
Bot41,"Клим",normal,11,Completed,"Fishing Gear","Zone place_peacemaker_001","2","00:10:54","00:12:37",
Bot41,"Клим",normal,11,Failed,"Scrap Metal","Zone place_peacemaker_003_N3","1","00:12:42","00:20:54",
Bot42,"Никита",normal,22,Failed,"Colleagues - Part 2","Item Surgery kit marked with a blue symbol","1","00:10:54","00:21:15",
Bot50,"Петро Затвор (Willis)",normal,1,Pending,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","00:14:54","N/A",
Bot51,"Леонид",normal,28,Active,"Signal - Part 1","Zone place_SIGNAL_01_2","1","00:15:56","N/A",
Bot52,"Михей",normal,15,Pending,"Signal - Part 3","Zone place_SIGNAL_03_3","1","00:15:58","N/A",
Bot58,"Илюха Саранск (Dion)",normal,1,Failed,"Weather Station","Weather Station: Objective #2","1","00:17:59","00:18:44",
Bot63,"Brady",normal,24,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #6","1","00:21:01","00:23:36",
Bot64,"Erick",normal,34,Failed,"Gazebo","Gazebo: Objective #1","1","00:21:11","00:22:42",
Bot66,"Захар",normal,34,Failed,"Power Station Sniping 2","Power Station Sniping 2: Objective #1","1","00:22:29","00:29:49",
Bot66,"Захар",normal,34,Failed,"Weather Station","Weather Station: Objective #2","1","00:22:36","00:29:49",
Bot67,"Евдоким",normal,27,Failed,"Power Station","Power Station: Objective #1","1","00:22:36","00:31:21",
Bot69,"Коля Крыса (Arron)",normal,1,Failed,"Village","Village: Objective #5","1","00:22:58","00:23:09",
Bot69,"Коля Крыса (Arron)",normal,1,Pending,"Village","Village: Objective #4","1","00:24:03","N/A",
Bot71,"Святополк Полседьмого (Rudy)",normal,1,Failed,"Cottage Garage","Cottage Garage: Objective #1","1","00:24:04","00:28:42",
Bot73,"Кондратий",normal,17,Failed,"Village","Village: Objective #5","1","00:25:00","00:25:12",
Bot73,"Кондратий",normal,17,Pending,"Village","Village: Objective #4","2","00:25:17","N/A",
Bot75,"Ефим",normal,26,Failed,"Village","Village: Objective #5","1","00:25:01","00:34:19",
Bot74,"Руслан",normal,33,Failed,"Sanitar's House","Sanitar's House: Objective #1","1","00:25:01","00:29:44",
Bot74,"Руслан",normal,33,Completed,"Cottage Garage","Cottage Garage: Objective #1","1","00:29:49","00:30:10",
Bot74,"Руслан",normal,33,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","00:30:15","00:33:29",
Bot78,"Terrance",normal,25,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","00:26:06","00:32:09",
Bot79,"Фима Кот (Markus)",normal,1,Active,"Pier","Pier: Objective #2","1","00:27:09","N/A",
Bot80,"Юрец Патриарх (Theron)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","00:27:56","00:29:30",
Bot80,"Юрец Патриарх (Theron)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #2","3","00:29:35","00:30:31",
Bot80,"Юрец Патриарх (Theron)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #3","2","00:30:36","00:30:52",
Bot80,"Юрец Патриарх (Theron)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #1","1","00:30:57","00:33:09",
Bot82,"Антон Реаниматор (Валентин)",normal,1,Failed,"Power Station","Power Station: Objective #1","1","00:28:31","00:31:57",
Bot84,"Авксентий Кацман (Mac)",normal,1,Completed,"Crane","Crane: Objective #1","1","00:28:47","00:28:52",
Bot84,"Авксентий Кацман (Mac)",normal,1,Active,"Crane","Crane: Objective #2","1","00:28:57","N/A",
Bot86,"Рауль Спортсмен (Humberto)",normal,1,Active,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","00:29:02","N/A",
Bot87,"Гриша Мамкин (Leonard)",normal,1,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","00:29:13","00:33:32",
Bot89,"Эдуард Ебалай (Ken)",normal,1,Completed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #2","1","00:29:13","00:29:18",
Bot89,"Эдуард Ебалай (Ken)",normal,1,Completed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #3","1","00:29:23","00:29:26",
Bot89,"Эдуард Ебалай (Ken)",normal,1,Active,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #4","1","00:33:32","N/A",
Bot90,"Фаддей",normal,14,Pending,"Pier Sniping","Pier Sniping: Objective #2","1","00:31:11","N/A",
Bot90,"Фаддей",normal,14,Completed,"Pier Sniping","Pier Sniping: Objective #1","2","00:31:11","00:32:49",
Bot90,"Фаддей",normal,14,Failed,"Weather Station","Weather Station: Objective #1","1","00:32:55","00:32:55",
Bot90,"Фаддей",normal,14,Failed,"Weather Station","Weather Station: Objective #2","1","00:33:00","00:37:30",
Bot90,"Фаддей",normal,14,Completed,"Weather Station Tower Base","Weather Station Tower Base: Objective #1","1","00:37:35","00:37:48",
Bot90,"Фаддей",normal,14,Completed,"Weather Station Tower Base","Weather Station Tower Base: Objective #2","1","00:37:53","00:38:00",
Bot90,"Фаддей",normal,14,Completed,"Crane","Crane: Objective #2","1","00:38:05","00:40:18",
Bot90,"Фаддей",normal,14,Completed,"Crane","Crane: Objective #1","1","00:40:24","00:40:50",
Bot90,"Фаддей",normal,14,Active,"Pier","Pier: Objective #3","1","00:40:55","N/A",
Bot91,"Фёдор",normal,32,Pending,"Crane Sniping","Crane Sniping: Objective #4","1","00:31:11","N/A",
Bot92,"Allan",normal,45,Active,"Gas Station Sniping 2","Gas Station Sniping 2: Objective #2","2","00:31:20","N/A",
Bot93,"Ваня Терминатор (Gil)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #10","1","00:31:51","00:37:37",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #9","1","00:37:42","00:37:42",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #8","1","00:37:47","00:37:47",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #7","1","00:37:52","00:37:52",
Bot93,"Ваня Терминатор (Gil)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","00:37:57","00:38:31",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #6","1","00:38:36","00:38:37",
Bot93,"Ваня Терминатор (Gil)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #4","1","00:38:42","00:39:27",
Bot93,"Ваня Терминатор (Gil)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #3","1","00:39:32","00:39:40",
Bot93,"Ваня Терминатор (Gil)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #2","1","00:39:45","00:39:56",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","00:40:01","00:40:08",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","00:40:13","00:40:13",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","00:40:18","00:40:18",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","00:40:23","00:40:39",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #5","1","00:40:44","00:40:46",
Bot93,"Ваня Терминатор (Gil)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #9","1","00:40:51","00:41:07",
