Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot59,"Тимофей",normal,31,Completed,"Power Switch","Power Switch: Objective #1","2","02:19:24","02:20:49",
Bot59,"Тимофей",normal,31,Completed,"Short Cut","Short Cut: Objective #1","1","02:20:54","02:22:43",
Bot59,"Тимофей",normal,31,Active,"New Gas","New Gas: Objective #1","1","02:22:48","N/A",
Bot60,"Святослав",normal,25,Pending,"Boss Hunter (sectantPriest)","Spawn Point (291.7 1.5 -197.1)","1","02:19:24","N/A",
Bot61,"Харитон",normal,34,Pending,"Boss Hunter (sectantPriest)","Spawn Point (291.7 1.5 -197.1)","1","02:19:24","N/A",
Bot62,"Алексей",normal,22,Pending,"Tigr Safari","Zone place_peacemaker_002_N1","1","02:19:24","N/A",
Bot63,"Ray",normal,14,Completed,"Delivery From the Past","Item Secure Folder 0022","1","02:19:24","02:21:51",
Bot63,"Ray",normal,14,Failed,"Big Red","Big Red: Objective #5","1","02:21:56","02:22:51",
Bot63,"Ray",normal,14,Completed,"Big Red","Big Red: Objective #1","1","02:22:56","02:23:03",
Bot63,"Ray",normal,14,Completed,"Big Red","Big Red: Objective #4","1","02:23:08","02:23:51",
Bot63,"Ray",normal,14,Completed,"Big Red","Big Red: Objective #3","1","02:23:56","02:24:53",
Bot63,"Ray",normal,14,Active,"Big Red","Big Red: Objective #2","1","02:24:58","N/A",
Bot64,"Gavin",normal,29,Active,"Storage","Storage: Objective #6","1","02:19:24","N/A",
Bot65,"Adrian",normal,33,Completed,"Dorms 2 Story Rush","Dorms 2 Story Rush: Objective #1","1","02:19:27","02:19:56",
Bot65,"Adrian",normal,33,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #7","2","02:20:01","02:20:56",
Bot65,"Adrian",normal,33,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #8","1","02:21:01","02:21:50",
Bot65,"Adrian",normal,33,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #13","1","02:21:55","02:22:01",
Bot65,"Adrian",normal,33,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #12","1","02:22:07","02:24:00",
Bot65,"Adrian",normal,33,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #3","2","02:24:05","02:28:58",
Bot65,"Adrian",normal,33,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","02:29:03","02:29:26",
Bot65,"Adrian",normal,33,Active,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","02:29:56","N/A",
Bot75,"Антип",normal,22,Active,"Golden Swag","Zone extraction_zone_zibbo","1","02:23:55","N/A",
Bot79,"Астап",normal,14,Failed,"Shaking Up the Teller","Zone room214","1","02:25:05","02:25:05",
Bot79,"Астап",normal,14,Failed,"Shaking Up the Teller","Item Bank case","1","02:25:10","02:25:16",
Bot79,"Астап",normal,14,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","02:25:21","N/A",
Bot80,"Пётр",normal,36,Pending,"Dorms 3 Story Bathroom Camping Floor 1","Dorms 3 Story Bathroom Camping Floor 1: Objective #1","1","02:25:05","N/A",
Bot86,"Родион",normal,15,Completed,"Golden Swag","Zone extraction_zone_zibbo","2","02:25:56","02:27:02",
Bot86,"Родион",normal,15,Active,"Golden Swag","Item Golden Zibbo lighter","1","02:27:07","N/A",
Bot85,"Сергей",normal,32,Completed,"Big Red","Big Red: Objective #3","1","02:25:57","02:26:00",
Bot85,"Сергей",normal,32,Completed,"Big Red","Big Red: Objective #2","1","02:26:05","02:26:17",
Bot85,"Сергей",normal,32,Failed,"Big Red","Big Red: Objective #5","1","02:26:22","02:26:48",
Bot85,"Сергей",normal,32,Completed,"Big Red","Big Red: Objective #1","1","02:26:53","02:27:20",
