Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot7,"Сергей",normal,18,Completed,"Boss Hunter (pmcBot)","Spawn Point (605.0 1.2 -119.5)","1","03:44:27","03:44:39",
Bot7,"Сергей",normal,18,Completed,"Boss Hunter (pmcBot)","Spawn Point (657.8 1.1 -134.8)","1","03:44:44","03:47:22",
Bot7,"Сергей",normal,18,Completed,"Boss Hunter (pmcBot)","Spawn Point (663.3 1.2 -99.5)","1","03:47:28","03:47:47",
Bot7,"Сергей",normal,18,Failed,"Boss Hunter (pmcBot)","Spawn Point (588.0 1.1 -64.4)","1","03:47:52","03:50:27",
Bot6,"Марк",normal,19,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","03:44:28","03:44:53",
Bot6,"Марк",normal,19,Completed,"Tigr Safari","Zone place_peacemaker_002_N1","1","03:45:23","03:47:17",
Bot6,"Марк",normal,19,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","03:47:47","03:49:51",
Bot8,"Степан",normal,19,Completed,"Golden Swag","Zone extraction_zone_zibbo","2","03:44:29","03:47:20",
Bot8,"Степан",normal,19,Failed,"Golden Swag","Item Golden Zibbo lighter","1","03:47:25","03:55:09",
Bot8,"Степан",normal,19,Failed,"Pharmacist","Zone room114","1","03:55:14","03:56:09",
Bot8,"Степан",normal,19,Completed,"Pharmacist","Item Carbon case","1","03:56:14","04:00:23",
Bot8,"Степан",normal,19,Failed,"Pharmacist","Zone vaz_feld","1","04:00:28","04:05:15",
Bot9,"Юрий",normal,23,Failed,"Boss Hunter (pmcBot)","Spawn Point (-311.9 1.0 -125.0)","1","03:44:29","04:05:06",
Bot10,"Mitchell",normal,25,Failed,"Power Switch","Power Switch: Objective #1","1","03:44:30","03:45:14",
Bot10,"Mitchell",normal,25,Failed,"Is This a Reference?","Zone zone_vedro","1","03:45:16","03:53:23",
Bot11,"Пахом",normal,22,Completed,"Dorms 2 Story Rush","Dorms 2 Story Rush: Objective #1","1","03:44:31","03:45:00",
Bot11,"Пахом",normal,22,Failed,"Golden Swag","Item Golden Zibbo lighter","1","03:45:05","03:45:36",
Bot11,"Пахом",normal,22,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","03:45:41","03:48:19",
Bot12,"Rory",normal,13,Failed,"BP Depot","Zone fuel2","1","03:44:33","03:45:12",
Bot28,"Филипп",normal,5,Completed,"Every Man for Himself","Zone huntsman_020","1","03:51:04","03:53:02",
Bot28,"Филипп",normal,5,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","03:54:02","03:54:40",
Bot29,"Виктор",normal,25,Failed,"Secrets of Polikhim","Item Case with precision tools","1","03:51:04","03:53:52",
Bot36,"Giuseppe",normal,24,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","03:54:09","03:55:30",
Bot36,"Giuseppe",normal,24,Completed,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","2","03:55:35","03:59:32",
Bot36,"Giuseppe",normal,24,Completed,"Tigr Safari","Zone place_peacemaker_002_N3","1","03:59:37","04:00:10",
Bot36,"Giuseppe",normal,24,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","04:00:40","04:02:25",
Bot42,"Антип",normal,22,Completed,"Secrets of Polikhim","Item Case with precision tools","1","03:58:09","04:05:25",
Bot42,"Антип",normal,22,Completed,"Fortress","Fortress: Objective #4","1","04:05:30","04:07:04",
Bot42,"Антип",normal,22,Active,"Fortress","Fortress: Objective #8","1","04:07:09","N/A",
Bot54,"Глеб",normal,18,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","04:05:11","04:05:12",
Bot54,"Глеб",normal,18,Failed,"Old Gas Sniping","Old Gas Sniping: Objective #1","2","04:05:17","04:06:48",
Bot55,"Эраст Десинк (Latyn)",normal,1,Completed,"Old Gas","Old Gas: Objective #2","1","04:05:16","04:05:19",
Bot55,"Эраст Десинк (Latyn)",normal,1,Completed,"Old Gas","Old Gas: Objective #1","1","04:05:24","04:05:46",
Bot55,"Эраст Десинк (Latyn)",normal,1,Failed,"Fortress","Fortress: Objective #5","1","04:05:51","04:05:57",
Bot55,"Эраст Десинк (Latyn)",normal,1,Failed,"Fortress","Fortress: Objective #7","1","04:06:02","04:06:07",
Bot55,"Эраст Десинк (Latyn)",normal,1,Failed,"Fortress","Fortress: Objective #8","1","04:06:12","04:06:15",
Bot55,"Эраст Десинк (Latyn)",normal,1,Failed,"Fortress","Fortress: Objective #2","1","04:06:20","04:06:25",
Bot55,"Эраст Десинк (Latyn)",normal,1,Failed,"Fortress","Fortress: Objective #4","1","04:06:30","04:06:35",
Bot55,"Эраст Десинк (Latyn)",normal,1,Pending,"Fortress","Fortress: Objective #1","1","04:06:40","N/A",
Bot59,"Вася Лещ (Cary)",normal,1,Pending,"Giving Tree","Giving Tree: Objective #1","1","04:07:18","N/A",
Bot63,"Прокопий Понч (Valentin)",normal,1,Failed,"Fortress","Fortress: Objective #4","1","04:08:21","04:09:23",
Bot67,"Ростислав Мутнорылый (Edmundo)",normal,1,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","04:09:37","04:09:37",
Bot67,"Ростислав Мутнорылый (Edmundo)",normal,1,Pending,"Warehouse 4","Warehouse 4: Objective #1","1","04:09:43","N/A",
Bot68,"Савва Шпала (Alejandro)",normal,1,Failed,"Airdrop Chaser","Airdrop Chaser: Objective #1","1","04:09:37","04:09:38",
Bot68,"Савва Шпала (Alejandro)",normal,1,Pending,"Power Switch","Power Switch: Objective #1","1","04:09:43","N/A",
