Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-665.6 -53.9 420.3)","1","16:37:20","16:37:34",
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-663.5 -59.6 496.9)","1","16:37:39","16:38:06",
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-697.6 -59.6 497.7)","1","16:38:11","16:38:41",
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-621.8 -59.6 496.8)","1","16:38:46","16:39:11",
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-581.0 -59.4 499.8)","1","16:39:16","16:39:40",
Bot154,"Otto",normal,34,Completed,"Boss Hunter (bossKojaniy)","Spawn Point (-638.3 -59.2 423.5)","1","16:39:45","16:40:56",
Bot154,"Otto",normal,34,Active,"Boss Hunter (bossKojaniy)","Spawn Point (-527.1 -27.0 287.4)","1","16:41:01","N/A",
Bot153,"Irwin",normal,30,Completed,"Lend-Lease - Part 1","Item Motor Controller #2","1","16:37:20","16:39:43",
Bot153,"Irwin",normal,30,Failed,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #2","1","16:39:48","16:44:41",
Bot153,"Irwin",normal,30,Failed,"Health Care Privacy - Part 1","Zone ter_013_area_3","1","16:44:46","16:45:16",
Bot153,"Irwin",normal,30,Completed,"Health Care Privacy - Part 1","Zone ter_013_area_1","1","16:45:46","16:50:59",
Bot155,"Мирослав",normal,32,Completed,"Nothing Fishy About This","Zone q14_11_jeep","1","16:37:22","16:38:07",
Bot155,"Мирослав",normal,32,Completed,"Small Business - Part 3","Zone unkown_mark_2","2","16:38:12","16:40:12",
Bot155,"Мирослав",normal,32,Failed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","1","16:40:17","16:43:22",
Bot155,"Мирослав",normal,32,Pending,"Signal - Part 3","Zone place_SIGNAL_03_2","1","16:43:24","N/A",
Bot156,"Иннокентий",normal,36,Pending,"Courtesy Visit","Zone huntsman_024_3","1","16:37:23","N/A",
Bot157,"Titus",normal,18,Active,"Scrap Metal","Zone place_peacemaker_003_N3","1","16:37:26","N/A",
Bot159,"Dennis",normal,14,Pending,"Scrap Metal","Zone place_peacemaker_003_N3","1","16:37:26","N/A",
Bot158,"Dewey",normal,33,Pending,"Boss Hunter (bossKojaniy)","Spawn Point (-166.7 -55.7 368.7)","1","16:37:26","N/A",
Bot160,"Andre",normal,33,Pending,"Gas Station Sniping 2","Gas Station Sniping 2: Objective #2","1","16:37:26","N/A",
Bot166,"Deon",normal,8,Completed,"Scav Island Sniping","Scav Island Sniping: Objective #1","2","16:41:59","16:43:21",
Bot166,"Deon",normal,8,Completed,"Scav Island Sniping","Scav Island Sniping: Objective #2","2","16:43:26","16:44:48",
Bot166,"Deon",normal,8,Completed,"Scav Island Sniping","Scav Island Sniping: Objective #3","2","16:44:53","16:46:21",
Bot166,"Deon",normal,8,Active,"Cottage Garage","Cottage Garage: Objective #1","1","16:46:26","N/A",
Bot165,"Erasmo",normal,31,Completed,"Forester's Duty","Zone marafon_kill_village_shoreline","1","16:41:59","16:42:22",
Bot172,"Вениамин",normal,35,Active,"Colleagues - Part 2","Item Marked Ophthalmoscope","1","16:43:01","N/A",
Bot173,"Максим",normal,5,Failed,"Forgotten Oaths","Item True vaccine recipe","1","16:44:10","16:46:06",
Bot173,"Максим",normal,5,Completed,"Small Business - Part 3","Zone place_peacemaker_007_2_N3","2","16:46:12","16:47:42",
Bot173,"Максим",normal,5,Active,"Small Business - Part 3","Zone unkown_mark_2","1","16:47:47","N/A",
Bot180,"Ефрем",normal,11,Completed,"Fishing Gear","Zone place_peacemaker_001","2","16:47:05","16:51:52",
Bot180,"Ефрем",normal,11,Active,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","16:51:57","N/A",
Bot182,"Аскольд",normal,10,Active,"Fishing Gear","Zone place_peacemaker_001","1","16:47:05","N/A",
Bot181,"Давид",normal,32,Active,"Rigged Game","Zone skier_022_area_3","1","16:47:05","N/A",
Bot179,"Василий",normal,20,Active,"Scrap Metal","Zone place_peacemaker_003_N3","1","16:47:05","N/A",
Bot186,"Гурам Джейк (Buster)",normal,1,Pending,"Tank on Bridge","Tank on Bridge: Objective #1","1","16:48:27","N/A",
Bot190,"Валентин",normal,14,Failed,"Scrap Metal","Zone place_peacemaker_003_N3","1","16:49:05","16:49:06",
Bot190,"Валентин",normal,14,Failed,"Scrap Metal","Zone place_peacemaker_003_N1","1","16:49:36","16:49:47",
Bot190,"Валентин",normal,14,Failed,"Scrap Metal","Zone place_peacemaker_003_N2","1","16:50:17","16:50:17",
Bot190,"Валентин",normal,14,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","16:50:47","16:50:47",
Bot190,"Валентин",normal,14,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","16:50:52","16:51:02",
Bot190,"Валентин",normal,14,Failed,"Fishing Gear","Zone place_peacemaker_001","1","16:51:07","16:51:07",
Bot190,"Валентин",normal,14,Failed,"Cargo X - Part 1","Item Toughbook reinforced laptop","1","16:51:09","16:51:09",
Bot190,"Валентин",normal,14,Failed,"Power Station Sniping","Power Station Sniping: Objective #3","1","16:51:14","16:51:29",
Bot197,"Efren",normal,20,Active,"Wet Job - Part 5","Item Working hard drive","1","16:52:08","N/A",
Bot196,"Fred",normal,35,Active,"Rigged Game","Zone skier_022_area_3","1","16:52:08","N/A",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","16:54:11","16:54:58",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Pending,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","16:55:03","N/A",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","16:55:17","16:55:28",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","16:55:33","16:56:01",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","16:56:06","16:56:17",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","16:56:22","16:56:40",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #2","1","16:56:45","16:57:10",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #3","1","16:57:15","16:57:30",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #4","1","16:57:35","16:57:50",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","16:57:55","16:58:02",
Bot199,"Пафнутий Подзаборный (Homer)",normal,1,Active,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","16:58:07","N/A",
Bot200,"Макей",normal,8,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","16:55:11","16:55:50",
Bot200,"Макей",normal,8,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","16:55:56","N/A",
