Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot75,"Armon",normal,18,Active,"Boss Hunter (sectantPriest)","Spawn Point (-19.8 -8.5 113.3)","1","12:23:55","N/A",
Bot76,"Carl",normal,43,Pending,"Informed Means Armed","Zone place_skier_11_2","1","12:23:55","N/A",
Bot77,"Руслан",normal,15,Active,"Old Gas","Old Gas: Objective #1","1","12:23:56","N/A",
Bot78,"Осип",normal,31,Pending,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","12:23:56","N/A",
Bot79,"Тимур",normal,29,Active,"Boss Hunter (bossBully)","Spawn Point (580.0 -0.6 33.1)","1","12:23:57","N/A",
Bot80,"Емельян",normal,45,Failed,"Marked Room Rush","Marked Room Rush: Objective #1","1","12:23:58","12:24:31",
Bot80,"Емельян",normal,45,Completed,"Chumming","Zone place_skier_12_2","2","12:24:36","12:25:34",
Bot80,"Емельян",normal,45,Completed,"Boss Hunter (pmcBot)","Spawn Point (219.3 -0.6 196.4)","1","12:25:40","12:26:22",
Bot80,"Емельян",normal,45,Completed,"Boss Hunter (pmcBot)","Spawn Point (226.4 -0.9 121.3)","1","12:26:27","12:26:51",
Bot80,"Емельян",normal,45,Completed,"Boss Hunter (pmcBot)","Spawn Point (213.6 1.2 1.9)","1","12:26:56","12:28:41",
Bot80,"Емельян",normal,45,Completed,"Boss Hunter (pmcBot)","Spawn Point (142.0 1.1 -15.0)","1","12:28:46","12:29:12",
Bot80,"Емельян",normal,45,Pending,"Boss Hunter (pmcBot)","Spawn Point (188.1 1.3 -1.4)","1","12:29:18","N/A",
Bot81,"Игнат",normal,37,Failed,"Is This a Reference?","Zone zone_vedro","1","12:23:58","12:24:03",
Bot81,"Игнат",normal,37,Failed,"Is This a Reference?","Zone zone_battlefield","1","12:24:04","12:24:29",
Bot81,"Игнат",normal,37,Failed,"Is This a Reference?","Zone zone_unity","1","12:24:30","12:32:48",
Bot81,"Игнат",normal,37,Failed,"Short Cut","Short Cut: Objective #1","1","12:32:50","12:33:01",
Bot81,"Игнат",normal,37,Failed,"New Gas","New Gas: Objective #1","1","12:33:06","12:33:32",
Bot81,"Игнат",normal,37,Failed,"New Gas","New Gas: Objective #2","1","12:33:37","12:33:41",
Bot81,"Игнат",normal,37,Active,"New Gas","New Gas: Objective #3","1","12:33:46","N/A",
Bot91,"Диман НКВД (Stevie)",normal,1,Completed,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","12:30:00","12:33:20",
Bot91,"Диман НКВД (Stevie)",normal,1,Active,"Repair Shop","Repair Shop: Objective #8","1","12:33:25","N/A",
Bot92,"Фриз Подствол (Jerome)",normal,1,Pending,"Passage between Rocks","Passage between Rocks: Objective #1","1","12:30:00","N/A",
Bot98,"Darell",normal,23,Active,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","12:33:41","N/A",
Bot104,"Никанор Корч (Leo)",normal,1,Completed,"Giving Tree","Giving Tree: Objective #1","1","12:35:44","12:35:59",
