Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot8,"Филипп",normal,47,Active,"Boss Hunter (bossGluhar)","Spawn Point (571.7 -0.9 6.6)","1","18:44:35","N/A",
Bot9,"Стас",normal,49,Failed,"Is This a Reference?","Zone zone_vedro","1","18:44:35","18:44:40",
Bot9,"Стас",normal,49,Failed,"Is This a Reference?","Zone zone_battlefield","1","18:44:41","18:44:44",
Bot9,"Стас",normal,49,Active,"Is This a Reference?","Zone zone_unity","1","18:44:45","N/A",
Bot7,"Афанасий",normal,40,Failed,"Is This a Reference?","Zone zone_vedro","1","18:44:36","18:44:40",
Bot7,"Афанасий",normal,40,Failed,"Is This a Reference?","Zone zone_battlefield","1","18:44:41","18:44:47",
Bot7,"Афанасий",normal,40,Pending,"Is This a Reference?","Zone zone_unity","1","18:44:49","N/A",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (8.7 1.3 -127.8)","1","18:44:36","18:44:59",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (19.4 1.1 -66.1)","1","18:45:04","18:45:40",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (29.8 1.1 -29.5)","1","18:45:45","18:46:25",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (6.5 1.3 -95.1)","1","18:46:30","18:47:06",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (34.2 1.1 -49.5)","1","18:47:11","18:47:33",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (73.6 1.1 -63.5)","1","18:47:38","18:48:28",
Bot10,"Емельян",normal,46,Completed,"Boss Hunter (sectantPriest)","Spawn Point (57.7 1.2 -37.5)","1","18:48:33","18:54:17",
Bot10,"Емельян",normal,46,Completed,"Garage","Garage: Objective #1","1","18:54:22","18:55:03",
Bot10,"Емельян",normal,46,Active,"Informed Means Armed","Zone place_skier_11_2","1","18:55:09","N/A",
Bot11,"Леонтий",normal,42,Completed,"Boss Hunter (exUsec)","Spawn Point (5.8 1.2 -103.4)","1","18:44:36","19:02:15",
Bot12,"Андрей",normal,49,Completed,"Is This a Reference?","Zone zone_unity","2","18:44:38","18:46:32",
Bot12,"Андрей",normal,49,Active,"Is This a Reference?","Zone zone_vedro","1","18:46:37","N/A",
Bot13,"Демьян",normal,38,Completed,"Boss Hunter (exUsec)","Spawn Point (510.9 3.4 46.2)","1","18:44:39","18:44:59",
Bot13,"Демьян",normal,38,Completed,"Boss Hunter (exUsec)","Spawn Point (580.0 -0.6 33.1)","1","18:45:04","18:52:28",
Bot13,"Демьян",normal,38,Failed,"Is This a Reference?","Zone zone_vedro","1","18:52:33","18:53:55",
Bot13,"Демьян",normal,38,Failed,"Is This a Reference?","Zone zone_battlefield","1","18:53:56","18:54:03",
Bot13,"Демьян",normal,38,Active,"Is This a Reference?","Zone zone_unity","1","18:54:04","N/A",
Bot14,"Аскольд",normal,43,Pending,"Boss Hunter (sectantPriest)","Spawn Point (447.4 7.6 111.1)","1","18:44:39","N/A",
Bot15,"Odis",normal,36,Failed,"Informed Means Armed","Zone place_skier_11_2","1","18:44:39","18:45:24",
Bot15,"Odis",normal,36,Completed,"Power Switch","Power Switch: Objective #1","2","18:45:25","18:45:51",
Bot15,"Odis",normal,36,Failed,"Boss Hunter (bossBully)","Spawn Point (411.6 1.0 0.1)","1","18:45:56","18:46:18",
Bot15,"Odis",normal,36,Failed,"Boss Hunter (bossBully)","Spawn Point (420.5 1.1 22.6)","1","18:46:23","18:53:24",
Bot15,"Odis",normal,36,Pending,"Container Building","Container Building: Objective #2","1","18:53:29","N/A",
Bot28,"Джонни Наркоман (Ferdinand)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","18:52:51","N/A",
Bot29,"Василий",normal,49,Completed,"Passage between Rocks","Passage between Rocks: Objective #1","1","18:54:18","18:55:54",
Bot29,"Василий",normal,49,Active,"Informed Means Armed","Zone place_skier_11_2","1","18:55:59","N/A",
Bot34,"Гриша Цинк (John)",normal,1,Completed,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","18:56:21","18:56:25",
Bot34,"Гриша Цинк (John)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","18:56:30","N/A",
Bot36,"Альберт",normal,48,Active,"Chumming","Zone place_skier_12_2","2","18:56:51","N/A",
Bot35,"Вячеслав",normal,36,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","18:56:51","18:56:51",
Bot35,"Вячеслав",normal,36,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","18:56:56","18:57:06",
Bot35,"Вячеслав",normal,36,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","18:57:11","18:57:27",
Bot35,"Вячеслав",normal,36,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","18:57:32","18:57:37",
Bot35,"Вячеслав",normal,36,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","18:57:42","N/A",
Bot42,"Seth",normal,25,Completed,"Tigr Safari","Zone place_peacemaker_002_N3","1","18:59:20","19:00:06",
Bot42,"Seth",normal,25,Active,"Tigr Safari","Zone place_peacemaker_002_N1","1","19:00:36","N/A",
