Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot12,"Михей",normal,34,Completed,"Boss Hunter (bossKnight)","Spawn Point (-231.2 1.1 400.9)","1","01:41:15","01:41:26",
Bot12,"Михей",normal,34,Failed,"Boss Hunter (bossKnight)","Spawn Point (-171.6 1.0 432.3)","1","01:41:31","01:58:51",
Bot12,"Михей",normal,34,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","01:58:56","02:00:12",
Bot12,"Михей",normal,34,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","02:00:17","02:01:16",
Bot12,"Михей",normal,34,Completed,"Scav Base","Scav Base: Objective #1","5","02:01:21","02:08:53",
Bot12,"Михей",normal,34,Completed,"Scav Base","Scav Base: Objective #4","2","02:08:58","02:09:31",
Bot12,"Михей",normal,34,Completed,"Scav Base","Scav Base: Objective #3","1","02:09:36","02:10:17",
Bot12,"Михей",normal,34,Failed,"Scav Base","Scav Base: Objective #2","2","02:10:22","02:11:25",
Bot12,"Михей",normal,34,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","02:11:30","N/A",
Bot13,"Michau",normal,34,Pending,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","01:41:15","N/A",
Bot14,"Malcom",normal,34,Active,"Gratitude","Zone place_THX_15","1","01:41:18","N/A",
Bot15,"Maurice",normal,33,Active,"Steady Signal","Zone q14_8_3","1","01:41:18","N/A",
Bot17,"Antony",normal,45,Completed,"Health Care Privacy - Part 3","Zone ter_015_area_1","1","01:41:24","01:42:22",
Bot17,"Antony",normal,45,Completed,"Health Care Privacy - Part 3","Item Blood sample","1","01:42:27","01:42:39",
Bot17,"Antony",normal,45,Active,"Informed Means Armed","Zone place_skier_11_1","1","01:42:44","N/A",
Bot16,"Clint",normal,33,Pending,"Sawmill Cabins","Sawmill Cabins: Objective #2","1","01:41:24","N/A",
Bot18,"Иван",normal,42,Pending,"Health Care Privacy - Part 3","Zone ter_015_area_1","1","01:41:28","N/A",
Bot19,"Елисей",normal,18,Active,"Thirsty - Delivery","Zone place_2A2_unlock_3_woods","1","01:41:30","N/A",
Bot20,"Gerardo",normal,32,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2_1","1","01:41:36","01:52:34",
Bot20,"Gerardo",normal,32,Pending,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","01:53:04","N/A",
Bot21,"Elden",normal,32,Pending,"Boss Hunter (bossKnight)","Spawn Point (-181.3 34.1 -164.1)","1","01:41:56","N/A",
Bot32,"Cristopher",normal,33,Pending,"Steady Signal","Zone q14_8_3","1","01:50:56","N/A",
Bot33,"Вася Читер (Martin)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","01:50:57","01:51:04",
Bot33,"Вася Читер (Martin)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #3","1","01:51:09","N/A",
Bot35,"Frankie",normal,42,Completed,"Small Business - Part 3","Zone place_peacemaker_007_2_N2_1","2","01:50:57","02:00:37",
Bot35,"Frankie",normal,42,Completed,"Small Business - Part 3","Zone place_peacemaker_007_2_N2","2","02:00:42","02:07:44",
Bot35,"Frankie",normal,42,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","02:07:49","02:08:43",
Bot35,"Frankie",normal,42,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","02:08:48","02:09:22",
Bot35,"Frankie",normal,42,Active,"Dead Man's Place","Dead Man's Place: Objective #1","1","02:09:27","N/A",
Bot37,"Randal",normal,26,Pending,"Steady Signal","Zone q14_8_3","1","01:51:05","N/A",
Bot38,"Zach",normal,44,Pending,"Is This a Reference?","Zone Bear_in_car","1","01:51:05","N/A",
Bot39,"Trey",normal,34,Pending,"The Cult - Part 2","Zone place_peacemaker_007_2_N2_1","1","01:51:06","N/A",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","01:52:12","01:53:38",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Dead Man's Place","Dead Man's Place: Objective #1","1","01:53:43","01:54:37",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Scav Base","Scav Base: Objective #1","5","01:54:42","01:58:11",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Scav Base","Scav Base: Objective #3","1","01:58:16","01:58:25",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Scav Base","Scav Base: Objective #2","4","01:58:31","01:59:08",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"Scav Base","Scav Base: Objective #4","2","01:59:14","01:59:35",
Bot41,"Филя Конченный (Porter)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","01:59:40","02:00:32",
Bot41,"Филя Конченный (Porter)",normal,1,Active,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","02:00:38","N/A",
Bot43,"Прокопий Жиган (Benton)",normal,1,Pending,"Scav Town","Scav Town: Objective #5","1","01:53:12","N/A",
Bot47,"Нойс Ключ-на-9 (Леонид)",normal,1,Pending,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","01:55:05","N/A",
Bot49,"Павел",normal,33,Completed,"Steady Signal","Zone q14_8_5","1","01:55:33","01:59:17",
Bot49,"Павел",normal,33,Completed,"Steady Signal","Zone q14_8_2","1","01:59:47","02:04:30",
Bot49,"Павел",normal,33,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","02:05:00","02:07:53",
Bot49,"Павел",normal,33,Completed,"Old Sawmill","Old Sawmill: Objective #3","1","02:07:58","02:08:36",
Bot49,"Павел",normal,33,Completed,"Old Sawmill","Old Sawmill: Objective #2","2","02:08:41","02:09:27",
Bot49,"Павел",normal,33,Pending,"Old Sawmill","Old Sawmill: Objective #4","1","02:09:32","N/A",
Bot50,"Архипп",normal,32,Pending,"Gratitude","Zone place_THX_15","1","01:55:33","N/A",
Bot53,"Darnell",normal,18,Completed,"Supply Plans","Item Secure Folder 0052","1","01:56:00","02:00:35",
Bot53,"Darnell",normal,18,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #1","2","02:00:40","02:02:49",
Bot53,"Darnell",normal,18,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #2","2","02:02:54","02:03:51",
Bot53,"Darnell",normal,18,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #4","2","02:03:56","02:05:31",
Bot53,"Darnell",normal,18,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #5","2","02:05:37","02:07:10",
Bot53,"Darnell",normal,18,Completed,"Sawmill Patrol","Sawmill Patrol: Objective #3","2","02:07:16","02:08:23",
