Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot86,"Георгий",normal,37,Completed,"Boss Hunter (exUsec)","Spawn Point (537.5 1.1 -130.9)","1","22:49:06","22:49:20",
Bot86,"Георгий",normal,37,Completed,"Boss Hunter (exUsec)","Spawn Point (463.8 1.2 -117.4)","1","22:49:26","22:50:48",
Bot86,"Георгий",normal,37,Pending,"Boss Hunter (exUsec)","Spawn Point (471.2 2.7 -54.3)","1","22:50:53","N/A",
Bot87,"Панкрат",normal,28,Active,"Boss Hunter (bossBully)","Spawn Point (195.3 1.8 -126.1)","1","22:49:06","N/A",
Bot88,"Олег",normal,31,Completed,"Informed Means Armed","Zone place_skier_11_2","2","22:49:08","22:54:25",
Bot88,"Олег",normal,31,Active,"Is This a Reference?","Zone zone_unity","1","22:54:31","N/A",
Bot89,"Blaine",normal,35,Failed,"Bullshit","Item Flash drive with fake info","1","22:49:09","22:49:31",
Bot89,"Blaine",normal,35,Completed,"Bullshit","Zone Q019_3","2","22:49:36","22:53:02",
Bot89,"Blaine",normal,35,Completed,"Is This a Reference?","Zone zone_unity","2","22:53:07","22:54:11",
Bot89,"Blaine",normal,35,Active,"Is This a Reference?","Zone zone_vedro","1","22:54:16","N/A",
Bot90,"Wesley",normal,27,Completed,"New Gas","New Gas: Objective #2","1","22:49:10","22:50:17",
Bot90,"Wesley",normal,27,Failed,"New Gas","New Gas: Objective #3","1","22:50:22","22:50:37",
Bot90,"Wesley",normal,27,Failed,"New Gas","New Gas: Objective #1","1","22:50:42","22:50:48",
Bot90,"Wesley",normal,27,Failed,"Is This a Reference?","Zone zone_vedro","1","22:50:53","22:51:00",
Bot90,"Wesley",normal,27,Failed,"Is This a Reference?","Zone zone_battlefield","1","22:51:01","22:51:02",
Bot90,"Wesley",normal,27,Failed,"Is This a Reference?","Zone zone_unity","1","22:51:03","22:51:03",
Bot90,"Wesley",normal,27,Failed,"Boss Hunter (bossBully)","Spawn Point (467.4 1.6 60.1)","1","22:51:04","22:51:04",
Bot90,"Wesley",normal,27,Failed,"Boss Hunter (bossBully)","Spawn Point (422.3 4.2 97.2)","1","22:51:09","22:51:09",
Bot90,"Wesley",normal,27,Failed,"Boss Hunter (bossBully)","Spawn Point (487.6 1.7 41.1)","1","22:51:14","22:51:20",
Bot91,"Andy",normal,35,Active,"Short Cut","Short Cut: Objective #1","1","22:49:10","N/A",
Bot92,"Greg",normal,40,Pending,"Chumming","Zone place_skier_12_2","1","22:49:10","N/A",
Bot93,"Roosevelt",normal,18,Pending,"Pharmacist","Item Carbon case","1","22:49:11","N/A",
Bot94,"Jerald",normal,47,Pending,"Short Cut","Short Cut: Objective #1","1","22:49:11","N/A",
Bot100,"Steven",normal,19,Active,"The Extortionist","Item Secure Folder 0048","1","22:53:43","N/A",
Bot101,"Nathanael",normal,23,Pending,"Out of Curiosity","Zone gazel","1","22:53:43","N/A",
Bot106,"Сева Бобёр (Danny)",normal,1,Active,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","22:55:04","N/A",
