Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot8,"Neal",normal,33,Failed,"Is This a Reference?","Zone zone_unity","1","13:34:14","13:34:41",
Bot8,"Neal",normal,33,Failed,"Is This a Reference?","Zone zone_vedro","1","13:34:42","13:39:34",
Bot9,"Fausto",normal,19,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","13:34:14","13:35:48",
Bot10,"Павел",normal,32,Failed,"Is This a Reference?","Zone zone_battlefield","1","13:34:21","13:44:56",
Bot11,"Вадим",normal,35,Active,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","1","13:34:21","N/A",
Bot12,"Burton",normal,43,Failed,"Boss Hunter (bossGluhar)","Spawn Point (510.9 3.4 46.2)","1","13:34:29","13:35:25",
Bot13,"Антип",normal,19,Failed,"Pharmacist","Zone vaz_feld","1","13:34:45","13:42:59",
Bot14,"Сильвестр",normal,21,Completed,"Tigr Safari","Zone place_peacemaker_002_N3","1","13:34:45","13:35:27",
Bot15,"Артур",normal,46,Completed,"Boss Hunter (exUsec)","Spawn Point (20.1 1.1 -115.5)","1","13:34:48","13:35:07",
Bot15,"Артур",normal,46,Completed,"Boss Hunter (exUsec)","Spawn Point (19.4 1.1 -66.1)","1","13:35:12","13:35:31",
Bot15,"Артур",normal,46,Completed,"Boss Hunter (exUsec)","Spawn Point (5.8 1.2 -103.4)","1","13:35:36","13:36:57",
Bot15,"Артур",normal,46,Completed,"Boss Hunter (exUsec)","Spawn Point (34.2 1.1 -49.5)","1","13:37:02","13:37:34",
Bot15,"Артур",normal,46,Failed,"Boss Hunter (exUsec)","Spawn Point (73.6 1.1 -63.5)","1","13:37:39","13:38:14",
Bot16,"Michau",normal,31,Completed,"Informed Means Armed","Zone place_skier_11_2","2","13:34:48","13:35:18",
Bot16,"Michau",normal,31,Failed,"Planting The Evidence - Part 2","Item Flash drive with fake info","1","13:35:23","13:37:31",
Bot16,"Michau",normal,31,Completed,"Farming - Part 3","Item Package of graphics cards","1","13:37:36","13:39:27",
Bot16,"Michau",normal,31,Completed,"Farming - Part 3","Zone place_SADOVOD_03","1","13:40:55","13:41:10",
Bot17,"Эдуард",normal,41,Failed,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","13:34:48","13:38:45",
Bot31,"Delbert",normal,31,Failed,"Bullshit","Zone Q019_3","1","13:40:02","13:40:02",
Bot31,"Delbert",normal,31,Failed,"Bullshit","Item Flash drive with fake info","1","13:40:03","13:40:04",
Bot31,"Delbert",normal,31,Failed,"Is This a Reference?","Zone zone_unity","1","13:40:09","13:55:38",
Bot30,"Isaias",normal,5,Failed,"Every Hunter Knows This","Zone Check_mine_zone_custom","1","13:40:02","13:40:02",
Bot30,"Isaias",normal,5,Failed,"Decisions Decisions","Item Ref dirt","1","13:40:07","14:01:14",
Bot32,"Leonel",normal,37,Pending,"Is This a Reference?","Zone zone_unity","1","13:40:06","N/A",
Bot37,"Альберт Драгунов (Harrison)",normal,1,Completed,"Big Red","Big Red: Objective #4","1","13:42:19","13:43:22",
Bot37,"Альберт Драгунов (Harrison)",normal,1,Completed,"Big Red","Big Red: Objective #1","1","13:43:27","13:43:38",
Bot37,"Альберт Драгунов (Harrison)",normal,1,Active,"Big Red","Big Red: Objective #5","1","13:43:44","N/A",
Bot38,"Всеволод",normal,18,Failed,"The Extortionist","Zone vremyan_case","1","13:43:46","13:43:48",
Bot38,"Всеволод",normal,18,Failed,"The Extortionist","Item Secure Folder 0048","1","13:43:53","13:51:37",
Bot45,"Нойс Функция (Florentino)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #8","1","13:46:30","13:48:45",
Bot45,"Нойс Функция (Florentino)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #3","2","13:48:50","13:49:31",
Bot45,"Нойс Функция (Florentino)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","13:49:36","13:49:41",
Bot45,"Нойс Функция (Florentino)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","13:49:46","13:50:09",
Bot45,"Нойс Функция (Florentino)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","13:50:14","13:50:14",
Bot45,"Нойс Функция (Florentino)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","13:50:19","13:50:42",
Bot45,"Нойс Функция (Florentino)",normal,1,Active,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","13:50:47","N/A",
Bot46,"Salvatore",normal,18,Completed,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","2","13:47:48","14:06:56",
Bot46,"Salvatore",normal,18,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","14:07:01","14:09:17",
Bot47,"Moshe",normal,16,Pending,"Big Red","Big Red: Objective #4","1","13:47:49","N/A",
Bot50,"Augustus",normal,8,Failed,"The Extortionist","Zone dead_posylni","1","13:48:50","13:53:54",
Bot51,"Jamie",normal,31,Failed,"Farming - Part 3","Item Package of graphics cards","1","13:48:51","13:52:00",
Bot52,"Eddy",normal,33,Failed,"Informed Means Armed","Zone place_skier_11_2","1","13:48:52","13:50:38",
Bot56,"Эдуард Собакин (Efren)",normal,1,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","13:50:53","13:50:59",
Bot56,"Эдуард Собакин (Efren)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #7","2","13:51:04","13:52:47",
Bot56,"Эдуард Собакин (Efren)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #8","1","13:52:52","13:53:00",
Bot56,"Эдуард Собакин (Efren)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #13","1","13:53:05","13:53:06",
