Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","22:13:08","22:13:08",
Bot34,"Ванька Стреляный (Chas)",normal,1,Completed,"Resort Main 1st Floor","Resort Main 1st Floor: Objective #1","1","22:13:13","22:15:05",
Bot34,"Ванька Стреляный (Chas)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","22:15:10","22:15:33",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","22:15:38","22:15:38",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","22:15:43","22:15:44",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","22:15:49","22:15:54",
Bot34,"Ванька Стреляный (Chas)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","22:15:59","22:16:33",
Bot34,"Ванька Стреляный (Chas)",normal,1,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","22:16:38","22:16:54",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Helicoperter Shack","Helicoperter Shack: Objective #1","1","22:16:59","22:17:23",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","22:17:28","22:18:07",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #2","1","22:18:12","22:18:18",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","22:18:23","22:18:23",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #4","1","22:18:28","22:18:38",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","22:18:43","22:18:46",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","22:18:51","22:19:01",
Bot34,"Ванька Стреляный (Chas)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #5","1","22:19:06","22:19:08",
Bot38,"Тима Панцер (Maynard)",normal,1,Pending,"Pier","Pier: Objective #2","1","22:06:00","N/A",
Bot39,"Игорь Овальный (Normand)",normal,1,Archived,"Bus Terminal","Bus Terminal: Objective #1","1","22:06:08","22:08:16",
Bot39,"Игорь Овальный (Normand)",normal,1,Archived,"Bus Terminal","Bus Terminal: Objective #2","3","22:08:21","22:09:03",
Bot39,"Игорь Овальный (Normand)",normal,1,Archived,"Bus Terminal","Bus Terminal: Objective #3","2","22:09:08","22:09:29",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #1","1","22:09:34","22:10:32",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #3","1","22:10:37","22:10:37",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #2","1","22:10:42","22:11:17",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #4","1","22:11:22","22:11:28",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #5","1","22:11:34","22:12:14",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #7","1","22:12:19","22:12:44",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #6","1","22:12:49","22:14:25",
Bot39,"Игорь Овальный (Normand)",normal,1,Completed,"Resort West Wing Basement","Resort West Wing Basement: Objective #1","1","22:14:31","22:14:37",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #5","1","22:14:42","22:14:43",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #4","1","22:14:48","22:14:54",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #6","1","22:14:59","22:14:59",
Bot39,"Игорь Овальный (Normand)",normal,1,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #3","1","22:15:04","22:15:34",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #2","1","22:15:39","22:16:03",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #1","1","22:16:08","22:16:14",
Bot39,"Игорь Овальный (Normand)",normal,1,Completed,"Resort Main Basement","Resort Main Basement: Objective #1","1","22:16:19","22:17:04",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #9","1","22:17:09","22:17:22",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #8","1","22:17:28","22:17:33",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #7","1","22:17:38","22:17:49",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #6","1","22:17:54","22:18:01",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #5","1","22:18:07","22:18:10",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #4","1","22:18:15","22:18:17",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #3","1","22:18:22","22:18:26",
Bot39,"Игорь Овальный (Normand)",normal,1,Failed,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #2","1","22:18:31","22:18:52",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","22:08:44","22:09:38",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","22:09:43","22:09:48",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","22:09:53","22:09:55",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","22:10:00","22:10:04",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","22:10:10","22:10:18",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","22:10:23","22:10:31",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","22:10:37","22:10:50",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #9","1","22:10:55","22:11:02",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","22:11:07","22:11:28",
Bot40,"Колян Овощебаза (Герасим)",normal,1,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","22:11:33","22:11:52",
Bot48,"Edmundo",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","22:12:48","22:13:04",
Bot48,"Edmundo",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #3","1","22:13:09","22:13:20",
Bot48,"Edmundo",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #1","1","22:13:25","22:13:35",
Bot48,"Edmundo",normal,40,Failed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #4","1","22:13:40","22:14:39",
Bot48,"Edmundo",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #7","1","22:14:44","22:14:55",
Bot48,"Edmundo",normal,40,Pending,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #5","1","22:15:00","N/A",
Bot47,"August",normal,35,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","22:12:48","22:12:51",
Bot47,"August",normal,35,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","22:12:56","22:13:04",
Bot47,"August",normal,35,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","22:13:09","22:13:18",
Bot47,"August",normal,35,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","22:13:24","22:13:32",
Bot47,"August",normal,35,Pending,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","22:13:37","N/A",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","22:12:48","22:17:15",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #3","1","22:17:20","22:17:31",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #1","1","22:17:36","22:17:46",
Bot49,"Darell",normal,40,Failed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #4","1","22:17:51","22:17:58",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #7","1","22:18:03","22:18:14",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #5","1","22:18:19","22:18:29",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #6","1","22:18:34","22:18:44",
Bot49,"Darell",normal,40,Failed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #10","1","22:18:49","22:19:20",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #9","1","22:19:25","22:19:39",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","22:19:45","22:20:00",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #9","1","22:20:05","22:20:25",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","22:20:30","22:20:44",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","22:20:49","22:20:59",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","22:21:04","22:21:14",
Bot49,"Darell",normal,40,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","22:21:19","22:21:37",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","22:21:42","22:21:51",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","22:21:57","22:22:02",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","22:22:07","22:22:28",
Bot49,"Darell",normal,40,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","22:22:33","22:23:01",
Bot49,"Darell",normal,40,Active,"Smuggler's Base Perimeter","Smuggler's Base Perimeter: Objective #1","2","22:23:06","N/A",
Bot55,"Ярослав Бритва (Aurelio)",normal,1,Active,"Weather Station","Weather Station: Objective #1","1","22:16:19","N/A",
Bot58,"Христофор Фотошоп (Трофим)",normal,1,Pending,"Crane","Crane: Objective #2","1","22:17:51","N/A",
Bot60,"Прохор Татарин (Sean)",normal,1,Completed,"Village","Village: Objective #4","2","22:21:59","22:23:28",
Bot60,"Прохор Татарин (Sean)",normal,1,Completed,"Village","Village: Objective #5","2","22:23:33","22:24:39",
Bot64,"Феликс Макаров (Denny)",normal,1,Active,"Tank on Bridge","Tank on Bridge: Objective #1","1","22:24:07","N/A",
Bot67,"Богдан Минтай (Cortez)",normal,1,Completed,"Cabins","Cabins: Objective #1","1","22:24:11","22:24:30",
Bot67,"Богдан Минтай (Cortez)",normal,1,Pending,"Cabins","Cabins: Objective #7","1","22:24:35","N/A",
