Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot84,"Andy",normal,32,Completed,"Signal - Part 3","Zone place_SIGNAL_03_3","1","13:00:56","13:04:32",
Bot84,"Andy",normal,32,Completed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","13:04:42","13:10:04",
Bot84,"Andy",normal,32,Active,"Lend-Lease - Part 1","Item Motor Controller #2","1","13:10:14","N/A",
Bot85,"Derek",normal,31,Active,"Signal - Part 3","Zone place_SIGNAL_03_3","1","13:00:56","N/A",
Bot86,"Esteban",normal,20,Completed,"Eagle Eye","Zone place_peacemaker_004_N1","1","13:00:56","13:18:31",
Bot86,"Esteban",normal,20,Completed,"Eagle Eye","Item UAV SAS disk #1","1","13:18:36","13:19:38",
Bot86,"Esteban",normal,20,Active,"Eagle Eye","Zone place_peacemaker_004_N2","1","13:19:43","N/A",
Bot87,"Егор",normal,25,Completed,"Lend-Lease - Part 1","Item Motor Controller #2","1","13:00:56","13:03:58",
Bot87,"Егор",normal,25,Failed,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #2","1","13:04:03","13:10:08",
Bot87,"Егор",normal,25,Active,"Rigged Game","Zone skier_022_area_2","1","13:10:13","N/A",
Bot89,"Артур",normal,36,Pending,"Chemistry Closet","Zone place_meh_sanitar_room","1","13:00:56","N/A",
Bot88,"Фёдор",normal,3,Pending,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","13:00:56","N/A",
Bot90,"Макар",normal,31,Failed,"Is This a Reference?","Zone Zone_cursed","1","13:00:57","13:02:33",
Bot90,"Макар",normal,31,Active,"Is This a Reference?","Zone Zone_two_toilets","1","13:02:34","N/A",
Bot107,"Emmett",normal,19,Completed,"The Cult - Part 1","Zone place_peacemaker_007_1_N1","1","13:07:42","13:09:20",
Bot107,"Emmett",normal,19,Completed,"Eagle Eye","Zone place_peacemaker_004_N2","1","13:09:25","13:11:20",
