Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot175,"Гордей",normal,43,Active,"Is This a Reference?","Zone zone_unity","1","13:11:50","N/A",
Bot174,"Максим",normal,49,Completed,"Is This a Reference?","Zone zone_unity","2","13:11:50","13:12:41",
Bot174,"Максим",normal,49,Active,"Is This a Reference?","Zone zone_vedro","1","13:12:46","N/A",
Bot176,"Bill",normal,33,Active,"Is This a Reference?","Zone zone_vedro","1","13:11:51","N/A",
Bot177,"Brice",normal,28,Pending,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","13:11:51","N/A",
Bot178,"Marquis",normal,44,Failed,"Boss Hunter (marksman)","Spawn Point (476.1 14.8 -71.9)","1","13:11:52","13:13:00",
Bot178,"Marquis",normal,44,Active,"Boss Hunter (marksman)","Spawn Point (581.8 3.1 0.9)","1","13:13:05","N/A",
Bot179,"Sheldon",normal,34,Pending,"Short Cut","Short Cut: Objective #1","1","13:11:52","N/A",
Bot180,"Вячеслав",normal,48,Failed,"Capturing Outposts","Zone prapor_27_1","1","13:11:53","13:12:02",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (288.1 1.7 -201.2)","1","13:13:02","13:13:21",
Bot180,"Вячеслав",normal,48,Failed,"Boss Hunter (sectantPriest)","Spawn Point (255.5 1.2 -108.4)","1","13:13:26","13:14:07",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (379.0 1.2 -116.8)","1","13:14:12","13:15:01",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (323.3 1.6 -98.5)","1","13:15:06","13:15:31",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (385.7 1.1 -116.2)","1","13:15:36","13:16:21",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (314.9 1.2 -93.1)","1","13:16:26","13:17:06",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (375.1 1.4 -88.8)","1","13:17:11","13:18:06",
Bot180,"Вячеслав",normal,48,Completed,"Boss Hunter (sectantPriest)","Spawn Point (314.1 1.2 -90.7)","1","13:18:11","13:18:39",
Bot180,"Вячеслав",normal,48,Completed,"Giving Tree","Giving Tree: Objective #1","1","13:18:44","13:19:41",
Bot180,"Вячеслав",normal,48,Completed,"Storage Building","Storage Building: Objective #1","1","13:19:46","13:20:27",
Bot180,"Вячеслав",normal,48,Completed,"Storage Building","Storage Building: Objective #2","1","13:20:32","13:22:49",
Bot180,"Вячеслав",normal,48,Completed,"New Gas","New Gas: Objective #1","1","13:22:54","13:24:33",
Bot180,"Вячеслав",normal,48,Failed,"New Gas","New Gas: Objective #2","1","13:24:38","13:24:48",
Bot180,"Вячеслав",normal,48,Completed,"New Gas","New Gas: Objective #3","1","13:24:53","13:25:06",
Bot180,"Вячеслав",normal,48,Completed,"Short Cut","Short Cut: Objective #1","1","13:25:11","13:25:48",
Bot181,"Всеволод",normal,44,Active,"Big Red Rush","Big Red Rush: Objective #1","1","13:11:54","N/A",
Bot182,"Jose",normal,30,Failed,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","13:11:54","13:13:45",
Bot182,"Jose",normal,30,Completed,"Boss Hunter (bossBully)","Spawn Point (133.8 1.7 -82.0)","1","13:13:50","13:14:12",
Bot182,"Jose",normal,30,Pending,"Boss Hunter (bossBully)","Spawn Point (119.7 1.1 -34.1)","1","13:14:18","N/A",
Bot183,"Stevie",normal,31,Pending,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","13:11:54","N/A",
Bot200,"Dane",normal,17,Active,"Tigr Safari","Zone place_peacemaker_002_N2","1","13:21:34","N/A",
Bot201,"Benito",normal,41,Pending,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","13:21:37","N/A",
Bot209,"Antoine",normal,43,Completed,"Old Gas","Old Gas: Objective #2","1","13:26:40","13:26:43",
Bot209,"Antoine",normal,43,Completed,"Old Gas","Old Gas: Objective #1","1","13:26:48","13:27:14",
Bot209,"Antoine",normal,43,Failed,"Capturing Outposts","Zone prapor_27_1","1","13:27:19","13:27:28",
Bot209,"Antoine",normal,43,Pending,"Old Gas Sniping","Old Gas Sniping: Objective #1","1","13:28:28","N/A",
Bot208,"Norman",normal,44,Completed,"Giving Tree","Giving Tree: Objective #1","1","13:26:40","13:26:56",
Bot208,"Norman",normal,44,Active,"Power Switch","Power Switch: Objective #1","1","13:27:01","N/A",
Bot210,"Ariel",normal,32,Pending,"Giving Tree","Giving Tree: Objective #1","1","13:26:41","N/A",
Bot217,"Аркадий Копатыч (Stuart)",normal,1,Pending,"Repair Shop","Repair Shop: Objective #4","1","13:28:39","N/A",
Bot219,"Рустам Динамит (Josue)",normal,1,Active,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","13:30:39","N/A",
Bot222,"Архипп Якубович (Raymon)",normal,1,Completed,"Military Base CP","Military Base CP: Objective #1","1","13:31:30","13:31:34",
Bot222,"Архипп Якубович (Raymon)",normal,1,Active,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","13:31:39","N/A",
Bot226,"Илюха Фургон (Kim)",normal,1,Active,"Giving Trunk","Giving Trunk: Objective #1","1","13:34:46","N/A",
