Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot50,"Cory",normal,34,Active,"Boss Hunter (exUsec)","Spawn Point (5.8 1.2 -103.4)","1","15:34:07","N/A",
Bot51,"Святослав",normal,36,Completed,"Boss Hunter (bossGluhar)","Spawn Point (510.9 3.4 46.2)","1","15:34:08","15:34:28",
Bot51,"Святослав",normal,36,Completed,"Boss Hunter (bossGluhar)","Spawn Point (580.0 -0.6 33.1)","1","15:34:33","15:42:20",
Bot51,"Святослав",normal,36,Active,"Is This a Reference?","Zone zone_vedro","1","15:42:25","N/A",
Bot52,"Jackie",normal,33,Failed,"Power Switch","Power Switch: Objective #1","1","15:34:10","15:35:23",
Bot52,"Jackie",normal,33,Failed,"Boss Hunter (pmcBot)","Spawn Point (391.9 1.4 -86.2)","1","15:35:24","15:35:30",
Bot52,"Jackie",normal,33,Pending,"Boss Hunter (pmcBot)","Spawn Point (471.2 2.7 -54.3)","1","15:35:35","N/A",
Bot53,"Эдуард",normal,28,Active,"Boss Hunter (sectantPriest)","Spawn Point (-209.1 -1.4 0.7)","1","15:34:11","N/A",
Bot54,"Альберт",normal,28,Completed,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","2","15:34:11","15:43:54",
Bot54,"Альберт",normal,28,Completed,"Informed Means Armed","Zone place_skier_11_2","2","15:43:59","15:44:36",
Bot54,"Альберт",normal,28,Completed,"Chumming","Zone place_skier_12_2","2","15:44:41","15:48:09",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (605.0 1.2 -119.5)","1","15:34:12","15:34:22",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (657.8 1.1 -134.8)","1","15:34:28","15:35:07",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (663.3 1.2 -99.5)","1","15:35:12","15:35:32",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (629.7 1.4 -135.6)","1","15:35:38","15:36:10",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (654.8 1.1 -164.4)","1","15:36:15","15:37:04",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (658.0 1.1 -59.2)","1","15:37:09","15:37:57",
Bot55,"Giuseppe",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (588.0 1.1 -64.4)","1","15:38:02","15:38:44",
Bot55,"Giuseppe",normal,30,Active,"Boss Hunter (pmcBot)","Spawn Point (571.7 -0.9 6.6)","1","15:38:49","N/A",
Bot56,"Shayne",normal,19,Completed,"Old Gas","Old Gas: Objective #2","1","15:34:12","15:34:16",
Bot56,"Shayne",normal,19,Pending,"Old Gas","Old Gas: Objective #1","1","15:34:21","N/A",
Bot57,"Tony",normal,10,Pending,"Old Gas","Old Gas: Objective #2","1","15:34:13","N/A",
Bot58,"Ипполит",normal,28,Failed,"Is This a Reference?","Zone zone_vedro","1","15:34:15","15:35:43",
Bot58,"Ипполит",normal,28,Pending,"Is This a Reference?","Zone zone_battlefield","1","15:35:44","N/A",
