Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot142,"Basil",normal,13,Failed,"Small Business - Part 3","Zone unkown_mark_2","1","21:00:23","21:01:53",
Bot143,"Collin",normal,20,Failed,"The Cult - Part 1","Zone place_peacemaker_007_1_N1","1","21:00:24","21:01:18",
Bot145,"Adalberto",normal,25,Failed,"Chemistry Closet","Zone place_meh_sanitar_room","1","21:00:25","21:02:38",
Bot145,"Adalberto",normal,25,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N3","1","21:02:43","21:03:24",
Bot145,"Adalberto",normal,25,Failed,"Rigged Game","Zone skier_022_area_1","1","21:03:54","21:05:50",
Bot144,"Ellsworth",normal,19,Completed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N1","1","21:00:25","21:03:32",
Bot144,"Ellsworth",normal,19,Failed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N2","1","21:03:37","21:08:02",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-665.6 -53.9 420.3)","1","21:00:26","21:00:45",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-663.5 -59.6 496.9)","1","21:00:51","21:01:15",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-581.0 -59.4 499.8)","1","21:01:20","21:02:13",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-621.8 -59.6 496.8)","1","21:02:18","21:03:01",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-697.6 -59.6 497.7)","1","21:03:06","21:03:22",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-638.3 -59.2 423.5)","1","21:03:27","21:04:00",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-527.1 -27.0 287.4)","1","21:04:05","21:05:34",
Bot146,"Clark",normal,20,Completed,"Boss Hunter (bossKnight)","Spawn Point (-464.9 -25.3 272.7)","1","21:05:39","21:06:11",
Bot146,"Clark",normal,20,Completed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","21:06:16","21:06:25",
Bot146,"Clark",normal,20,Active,"Signal - Part 1","Zone place_SIGNAL_01_1","1","21:06:31","N/A",
