Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #7","1","02:38:01","02:38:16",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #4","1","02:38:21","02:38:46",
Bot73,"Аристарх",normal,41,Failed,"Fortress","Fortress: Objective #8","3","02:38:51","02:39:43",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #1","1","02:39:48","02:39:58",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #2","1","02:40:03","02:40:32",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #5","1","02:40:37","02:41:09",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #6","1","02:41:14","02:41:39",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #9","4","02:41:44","02:43:10",
Bot73,"Аристарх",normal,41,Completed,"Fortress","Fortress: Objective #3","1","02:43:15","02:43:38",
Bot73,"Аристарх",normal,41,Active,"Chumming","Zone place_skier_12_2","1","02:43:43","N/A",
Bot74,"Глеб",normal,32,Pending,"Boss Hunter (bossBully)","Spawn Point (195.3 1.8 -126.1)","1","02:38:01","N/A",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (580.0 -0.6 33.1)","1","02:38:03","02:40:47",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (510.9 3.4 46.2)","1","02:40:52","02:41:40",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (571.7 -0.9 6.6)","1","02:41:45","02:42:14",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (569.1 1.5 -54.5)","1","02:42:19","02:42:49",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (513.7 1.2 -55.3)","1","02:42:54","02:43:25",
Bot75,"Михей",normal,30,Failed,"Boss Hunter (pmcBot)","Spawn Point (471.2 2.7 -54.3)","1","02:43:30","02:44:12",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (536.9 1.4 -114.3)","1","02:44:18","02:44:49",
Bot75,"Михей",normal,30,Completed,"Boss Hunter (pmcBot)","Spawn Point (605.0 1.2 -119.5)","1","02:44:54","02:47:14",
Bot75,"Михей",normal,30,Failed,"Glass Building","Glass Building: Objective #3","2","02:47:19","02:47:51",
Bot75,"Михей",normal,30,Completed,"Glass Building","Glass Building: Objective #1","1","02:47:56","02:48:09",
Bot75,"Михей",normal,30,Completed,"Glass Building","Glass Building: Objective #2","1","02:48:14","02:48:31",
Bot75,"Михей",normal,30,Active,"Is This a Reference?","Zone zone_battlefield","1","02:48:37","N/A",
Bot76,"Тимур",normal,34,Completed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","02:38:03","02:44:51",
Bot76,"Тимур",normal,34,Completed,"Is This a Reference?","Zone zone_unity","2","02:45:22","02:45:59",
Bot76,"Тимур",normal,34,Active,"Is This a Reference?","Zone zone_vedro","1","02:46:04","N/A",
Bot78,"Deangelo",normal,13,Failed,"BP Depot","Zone fuel4","1","02:38:08","02:41:31",
Bot78,"Deangelo",normal,13,Active,"BP Depot","Zone fuel2","1","02:42:01","N/A",
Bot77,"Valentin",normal,28,Failed,"Planting The Evidence - Part 2","Item Flash drive with fake info","1","02:38:08","02:38:35",
Bot77,"Valentin",normal,28,Pending,"Thirsty - Delivery","Zone place_2A2_unlock_3_customs","1","02:38:40","N/A",
Bot77,"Valentin",normal,28,Pending,"Boss Hunter (bossGluhar)","Spawn Point (-170.2 1.1 -46.5)","1","02:40:47","N/A",
Bot77,"Valentin",normal,28,Pending,"Boss Hunter (bossGluhar)","Spawn Point (-160.8 3.1 -101.7)","1","02:41:07","N/A",
Bot77,"Valentin",normal,28,Pending,"Boss Hunter (bossGluhar)","Spawn Point (-247.5 -0.2 -14.3)","1","02:41:37","N/A",
Bot77,"Valentin",normal,28,Pending,"Boss Hunter (bossGluhar)","Spawn Point (-161.6 3.2 -126.5)","1","02:41:57","N/A",
Bot77,"Valentin",normal,28,Pending,"Boss Hunter (bossGluhar)","Spawn Point (-273.5 1.0 -72.1)","1","02:42:19","N/A",
Bot77,"Valentin",normal,28,Active,"Boss Hunter (bossGluhar)","Spawn Point (-163.0 3.2 -168.5)","1","02:42:39","N/A",
Bot79,"Gayle",normal,28,Pending,"Big Red Rush","Big Red Rush: Objective #1","1","02:38:09","N/A",
Bot80,"Richie",normal,35,Pending,"Planting The Evidence - Part 2","Item Flash drive with fake info","1","02:38:09","N/A",
Bot88,"Дамирка Корч (Clemente)",normal,1,Completed,"Fortress","Fortress: Objective #4","1","02:43:21","02:49:24",
Bot88,"Дамирка Корч (Clemente)",normal,1,Completed,"Fortress","Fortress: Objective #7","1","02:49:29","02:49:39",
Bot88,"Дамирка Корч (Clemente)",normal,1,Active,"Fortress","Fortress: Objective #5","1","02:49:44","N/A",
Bot95,"Elvis",normal,31,Failed,"Checkpoint","Checkpoint: Objective #2","1","02:44:41","02:45:24",
Bot95,"Elvis",normal,31,Completed,"Checkpoint","Checkpoint: Objective #1","1","02:45:29","02:45:45",
Bot95,"Elvis",normal,31,Completed,"Repair Shop","Repair Shop: Objective #2","1","02:45:50","02:52:23",
Bot95,"Elvis",normal,31,Failed,"Repair Shop","Repair Shop: Objective #7","1","02:52:28","02:53:12",
Bot95,"Elvis",normal,31,Failed,"Repair Shop","Repair Shop: Objective #9","1","02:53:17","02:53:30",
